1497259960640921681	1497259960.64	0.329891250074	0.135193233964	
1497259960742125087	1497259960.74	0.326333827403	0.158158892222	
1497259960846862867	1497259960.85	0.321161211964	0.189108787932	
1497259960949540461	1497259960.95	0.317363785386	0.225145082803	
1497259971416158157	1497259971.42	"1/0"	"1/0"	"1/0"	"1/0"	-0.796132856266	2.02547714374	
1497259971511235807	1497259971.51	"1/0"	"1/0"	"1/0"	"1/0"	-0.787048375442	1.9881456276	
1497259971610705177	1497259971.61	"1/0"	"1/0"	"1/0"	"1/0"	-0.767187031088	1.95713110304	
1497259971713094687	1497259971.71	"1/0"	"1/0"	"1/0"	"1/0"	-0.740809300196	1.93224413417	
1497259971816934469	1497259971.82	"1/0"	"1/0"	"1/0"	"1/0"	-0.71301221183	1.91083089936	
1497259971917857313	1497259971.92	"1/0"	"1/0"	"1/0"	"1/0"	-0.684642513841	1.8903099213	
1497259972017638263	1497259972.02	"1/0"	"1/0"	"1/0"	"1/0"	-0.654238567514	1.87209664685	
1497259972117792243	1497259972.12	"1/0"	"1/0"	"1/0"	"1/0"	-0.618808170077	1.85266562134	
1497259972219503209	1497259972.22	"1/0"	"1/0"	"1/0"	"1/0"	-0.577604539147	1.83439996209	
1497259972319985845	1497259972.32	"1/0"	"1/0"	"1/0"	"1/0"	-0.53596209202	1.81955160057	
1497259972319985845	1497259972.32	"1/0"	"1/0"	"1/0"	"1/0"	-0.53596209202	1.81955160057	
1497259972519713800	1497259972.52	"1/0"	"1/0"	"1/0"	"1/0"	-0.466645743714	1.78900632392	
1497259972519713800	1497259972.52	"1/0"	"1/0"	"1/0"	"1/0"	-0.466645743714	1.78900632392	
1497259972720969384	1497259972.72	"1/0"	"1/0"	"1/0"	"1/0"	-0.407548040185	1.75965629151	
1497259972821854020	1497259972.82	"1/0"	"1/0"	"1/0"	"1/0"	-0.368697655598	1.75453284249	
1497259972821854020	1497259972.82	"1/0"	"1/0"	"1/0"	"1/0"	-0.368697655598	1.75453284249	
1497259972922101477	1497259972.92	"1/0"	"1/0"	"1/0"	"1/0"	-0.328542354364	1.75346821667	
1497259973023783324	1497259973.02	"1/0"	"1/0"	"1/0"	"1/0"	-0.288752696273	1.75064604075	
1497259973124648018	1497259973.12	"1/0"	"1/0"	"1/0"	"1/0"	-0.249085669469	1.751061478	
1497259973225030654	1497259973.23	"1/0"	"1/0"	"1/0"	"1/0"	-0.205368605338	1.75546478574	
1497259973326125147	1497259973.33	"1/0"	"1/0"	"1/0"	"1/0"	-0.156658385486	1.75860437777	
1497259973425700419	1497259973.43	"1/0"	"1/0"	"1/0"	"1/0"	-0.101136025423	1.75930740805	
1497259973525536954	1497259973.53	"1/0"	"1/0"	"1/0"	"1/0"	-0.0450015886373	1.75668435204	
1497259973627866388	1497259973.63	"1/0"	"1/0"	"1/0"	"1/0"	-0.0019801368714	1.75299662825	
1497259973726266386	1497259973.73	"1/0"	"1/0"	"1/0"	"1/0"	0.0375569699262	1.74778273042	
1497259973831292880	1497259973.83	"1/0"	"1/0"	"1/0"	"1/0"	0.0767932016224	1.74588065688	
1497259973930960834	1497259973.93	"1/0"	"1/0"	"1/0"	"1/0"	0.11885169677	1.74523567795	
1497259974030600423	1497259974.03	"1/0"	"1/0"	"1/0"	"1/0"	0.164836373701	1.74287057323	
1497259974132956141	1497259974.13	"1/0"	"1/0"	"1/0"	"1/0"	0.201813921479	1.7396451563	
1497259974233051624	1497259974.23	"1/0"	"1/0"	"1/0"	"1/0"	0.240387603007	1.7392343254	
1497259974332552058	1497259974.33	"1/0"	"1/0"	"1/0"	"1/0"	0.28506834676	1.7421535186	
1497259974434912031	1497259974.43	"1/0"	"1/0"	"1/0"	"1/0"	0.333536196903	1.74606204614	
1497259974531813393	1497259974.53	"1/0"	"1/0"	"1/0"	"1/0"	0.384848654309	1.74654929163	
1497259974634426277	1497259974.63	"1/0"	"1/0"	"1/0"	"1/0"	0.431239719553	1.7456463136	
1497259974736086959	1497259974.74	"1/0"	"1/0"	"1/0"	"1/0"	0.464257211706	1.73828033269	
1497259974837210350	1497259974.84	"1/0"	"1/0"	"1/0"	"1/0"	0.49445643844	1.72718611217	
1497259974937951113	1497259974.94	"1/0"	"1/0"	"1/0"	"1/0"	0.527572831433	1.71879444249	
1497259975037364943	1497259975.04	"1/0"	"1/0"	"1/0"	"1/0"	0.563604672402	1.7119001266	
1497259975134242839	1497259975.13	"1/0"	"1/0"	"1/0"	"1/0"	0.603032897935	1.70607804714	
1497259975237179870	1497259975.24	"1/0"	"1/0"	"1/0"	"1/0"	0.639282821718	1.70045607754	
1497259975338545387	1497259975.34	"1/0"	"1/0"	"1/0"	"1/0"	0.680004922544	1.69458234827	
1497259975442951928	1497259975.44	"1/0"	"1/0"	"1/0"	"1/0"	0.720559707838	1.68275088921	
1497259975539088517	1497259975.54	"1/0"	"1/0"	"1/0"	"1/0"	0.760537220648	1.66673184812	
1497259975637142139	1497259975.64	"1/0"	"1/0"	"1/0"	"1/0"	0.800332765325	1.64363874657	
1497259975741664085	1497259975.74	"1/0"	"1/0"	"1/0"	"1/0"	0.837106078694	1.6257489044	
1497259975841050804	1497259975.84	"1/0"	"1/0"	"1/0"	"1/0"	0.862918617641	1.61063650467	
1497259975941011512	1497259975.94	"1/0"	"1/0"	"1/0"	"1/0"	0.864341067834	1.55689772109	
1497259976040591601	1497259976.04	"1/0"	"1/0"	"1/0"	"1/0"	0.86332116504	1.5082914604	
1497259976144819776	1497259976.14	"1/0"	"1/0"	"1/0"	"1/0"	0.859534285396	1.45916264129	
1497259976247268414	1497259976.25	"1/0"	"1/0"	"1/0"	"1/0"	0.857128226493	1.40831613649	
1497259976347057116	1497259976.35	"1/0"	"1/0"	"1/0"	"1/0"	0.857107458835	1.35594346397	
1497259976449498140	1497259976.45	"1/0"	"1/0"	"1/0"	"1/0"	0.859705089858	1.30949030503	
