1497259890288639040	1497259890.29	0.306535125553	0.102052942363	
1497259890391826901	1497259890.39	0.304835169697	0.115495947648	
1497259890491847384	1497259890.49	0.302169745056	0.127183538328	
1497259890593015148	1497259890.59	0.301987508159	0.137626025778	
1497259890693416694	1497259890.69	0.302842416091	0.145787316679	
1497259890793263575	1497259890.79	0.303966532177	0.156175319715	
1497259890895677342	1497259890.9	0.305583922065	0.171504359889	
1497259890996776665	1497259891.0	0.304283845278	0.187189290226	
1497259891094661943	1497259891.09	0.301402105287	0.210645071418	
1497259891198744370	1497259891.2	0.294417474316	0.241436340111	
1497259891301382392	1497259891.3	0.287744703708	0.27770872587	
1497259891397647216	1497259891.4	0.799930472079	0.585981721209	0.287744703708	0.27770872587	
1497259891497361199	1497259891.5	0.790199504169	0.6258334687	0.287744703708	0.27770872587	
1497259891599208484	1497259891.6	0.779945450357	0.663884619621	0.287744703708	0.27770872587	
1497259891703620768	1497259891.7	0.769425212925	0.69974926408	0.287744703708	0.27770872587	
1497259891803256786	1497259891.8	0.757913766337	0.736743215278	0.287744703708	0.27770872587	
1497259891904574570	1497259891.9	0.745611159937	0.776938647257	0.287744703708	0.27770872587	
1497259892006345996	1497259892.01	0.734232936151	0.817512694818	0.287744703708	0.27770872587	
1497259892106382382	1497259892.11	0.728713603176	0.850792412404	0.287744703708	0.27770872587	
1497259892209137028	1497259892.21	0.727974714285	0.881400471109	0.287744703708	0.27770872587	
1497259892308258663	1497259892.31	0.733821250944	0.911320968822	"1/0"	"1/0"	
1497259892408888285	1497259892.41	0.737204922128	0.938420319159	"1/0"	"1/0"	
1497259892506858658	1497259892.51	0.740546579418	0.965438469515	"1/0"	"1/0"	
1497259892609124181	1497259892.61	0.756491168472	0.995044201094	"1/0"	"1/0"	
1497259892706864497	1497259892.71	0.755446727609	1.03234181405	"1/0"	"1/0"	
1497259892811135309	1497259892.81	0.751108028213	1.07605197521	"1/0"	"1/0"	
1497259892909818543	1497259892.91	0.744523489708	1.12522537147	"1/0"	"1/0"	
1497259893015569384	1497259893.02	0.737056742777	1.17720788618	"1/0"	"1/0"	
1497259893114075551	1497259893.11	0.730915063706	1.22791136016	"1/0"	"1/0"	
1497259893211586604	1497259893.21	0.723251657809	1.27535634133	"1/0"	"1/0"	
1497259893313401796	1497259893.31	0.716154156291	1.32106414217	"1/0"	"1/0"	
1497259893415226066	1497259893.42	0.708024976023	1.36257208771	"1/0"	"1/0"	
1497259893513929022	1497259893.51	0.700319195539	1.40358582387	"1/0"	"1/0"	
1497259893613382497	1497259893.61	0.69147828393	1.4429081341	"1/0"	"1/0"	
1497259893717108601	1497259893.72	0.686742711064	1.48474096674	"1/0"	"1/0"	
1497259893821439952	1497259893.82	0.682842919481	1.52859832454	"1/0"	"1/0"	
1497259893920052373	1497259893.92	0.686348968828	1.57675858731	"1/0"	"1/0"	
1497259894016602075	1497259894.02	0.694489911793	1.619377747	"1/0"	"1/0"	
1497259894121872558	1497259894.12	0.701972728347	1.6589329441	"1/0"	"1/0"	
1497259894218238614	1497259894.22	0.711425567843	1.69380810706	"1/0"	"1/0"	
1497259894318675216	1497259894.32	0.718681854153	1.72846257383	"1/0"	"1/0"	
1497259894420399334	1497259894.42	0.72466321119	1.76797578838	"1/0"	"1/0"	
1497259894523954089	1497259894.52	0.723484983853	1.81562017045	"1/0"	"1/0"	
1497259894623630898	1497259894.62	0.718024245162	1.8661937488	"1/0"	"1/0"	
1497259894725931996	1497259894.73	0.710538271144	1.91316047581	"1/0"	"1/0"	
1497259894823382145	1497259894.82	0.70402698165	1.95378668932	"1/0"	"1/0"	
1497259894926520110	1497259894.93	0.694864893572	1.99245008771	"1/0"	"1/0"	
1497259895027359498	1497259895.03	0.689983177244	2.02876772704	"1/0"	"1/0"	
1497259895129798334	1497259895.13	0.683574453658	2.06307558059	"1/0"	"1/0"	
1497259895228074091	1497259895.23	0.679118646039	2.10142982867	"1/0"	"1/0"	
1497259895327213269	1497259895.33	0.678606179842	2.14704786109	"1/0"	"1/0"	
1497259895430494055	1497259895.43	0.680558488744	2.19334799886	"1/0"	"1/0"	
1497259895526690176	1497259895.53	0.684187617279	2.23648044878	"1/0"	"1/0"	
1497259895628842443	1497259895.63	0.691894386325	2.27639356392	"1/0"	"1/0"	
1497259895731724529	1497259895.73	0.699440919464	2.30548530425	"1/0"	"1/0"	
1497259895830616412	1497259895.83	0.703793557989	2.33469244121	"1/0"	"1/0"	
1497259895937201195	1497259895.94	0.701310510069	2.3625213126	"1/0"	"1/0"	
1497259896032887842	1497259896.03	0.683494466897	2.39028710162	"1/0"	"1/0"	
1497259896134488999	1497259896.13	0.654082836066	2.41551968092	"1/0"	"1/0"	
1497259896236533407	1497259896.24	0.615361085943	2.44030251947	"1/0"	"1/0"	
1497259896333774739	1497259896.33	0.575575302222	2.4606118407	"1/0"	"1/0"	
1497259896438515139	1497259896.44	0.538682220583	2.48094586294	"1/0"	"1/0"	
1497259896538907064	1497259896.54	0.499227179893	2.502392974	"1/0"	"1/0"	
1497259896639996865	1497259896.64	0.461845312965	2.51504035	"1/0"	"1/0"	
1497259896745569345	1497259896.75	0.418537134495	2.52408282911	"1/0"	"1/0"	
1497259896840896317	1497259896.84	0.37406530445	2.53792469869	"1/0"	"1/0"	
1497259896942273697	1497259896.94	0.341318607597	2.55439332257	"1/0"	"1/0"	
1497259897040351997	1497259897.04	0.314760124796	2.57078406902	"1/0"	"1/0"	
1497259897145689785	1497259897.15	0.286771549477	2.58732225212	"1/0"	"1/0"	
1497259897244968972	1497259897.24	0.254529870035	2.6021125629	"1/0"	"1/0"	
1497259897343315611	1497259897.34	0.218945470861	2.62059963209	"1/0"	"1/0"	
1497259897444800475	1497259897.44	0.178564194985	2.63053347707	"1/0"	"1/0"	
1497259897542641519	1497259897.54	0.136740009458	2.63916639696	"1/0"	"1/0"	
1497259897643398960	1497259897.64	0.0909975799678	2.64728389711	"1/0"	"1/0"	
1497259897743069740	1497259897.74	0.0458794047304	2.65738563825	"1/0"	"1/0"	
1497259897846574678	1497259897.85	-0.00681501069171	2.66742420862	"1/0"	"1/0"	
1497259897949194704	1497259897.95	-0.0592526767327	2.67776648231	"1/0"	"1/0"	
1497259898047942556	1497259898.05	-0.103769500098	2.68193501922	"1/0"	"1/0"	
1497259898149379823	1497259898.15	-0.135176046925	2.68453056584	"1/0"	"1/0"	
1497259898249238925	1497259898.25	-0.162994831853	2.68449949984	"1/0"	"1/0"	
1497259898346842351	1497259898.35	-0.202292074495	2.6784723126	"1/0"	"1/0"	
1497259898448850732	1497259898.45	-0.225434538853	2.67864633934	"1/0"	"1/0"	
1497259898548139437	1497259898.55	-0.259602391226	2.68023285011	"1/0"	"1/0"	
1497259898654167110	1497259898.65	-0.293861944823	2.67727420153	"1/0"	"1/0"	
1497259898756418225	1497259898.76	-0.329003877395	2.68012824175	"1/0"	"1/0"	
1497259898854468606	1497259898.85	-0.37074422855	2.68136327059	"1/0"	"1/0"	
1497259898957133743	1497259898.96	-0.416062253157	2.68449597956	"1/0"	"1/0"	
1497259899053888258	1497259899.05	-0.46133743955	2.68984113089	"1/0"	"1/0"	
1497259899154263374	1497259899.15	-0.505300462342	2.70005097829	"1/0"	"1/0"	
1497259899257849342	1497259899.26	-0.532710624126	2.70046070678	"1/0"	"1/0"	
1497259899355339601	1497259899.36	-0.554128934033	2.69570386681	"1/0"	"1/0"	
1497259899455191574	1497259899.46	-0.574865840591	2.69142823213	"1/0"	"1/0"	
1497259899556663652	1497259899.56	-0.600437597273	2.688456095	"1/0"	"1/0"	
1497259899657281811	1497259899.66	-0.625360688665	2.69156310741	"1/0"	"1/0"	
1497259899757796662	1497259899.76	-0.650245472985	2.69209883731	"1/0"	"1/0"	
1497259899861309778	1497259899.86	-0.681207848106	2.69008220436	"1/0"	"1/0"	
1497259899961410036	1497259899.96	-0.717469842353	2.67494116661	"1/0"	"1/0"	
1497259900063379490	1497259900.06	-0.759969493255	2.64998120199	"1/0"	"1/0"	
1497259900163152238	1497259900.16	-0.797740961775	2.62247765924	"1/0"	"1/0"	
1497259900265039573	1497259900.27	-0.827925004767	2.59637270802	"1/0"	"1/0"	
1497259900365320727	1497259900.37	-0.847374534737	2.57316596623	"1/0"	"1/0"	
1497259900463153421	1497259900.46	-0.861997586438	2.54846262554	"1/0"	"1/0"	
1497259900563536741	1497259900.56	-0.861732556871	2.51514749441	"1/0"	"1/0"	
1497259900665216034	1497259900.67	-0.863358116591	2.46714050038	"1/0"	"1/0"	
1497259900764528691	1497259900.76	-0.863751270673	2.40701844455	"1/0"	"1/0"	
1497259900865772911	1497259900.87	-0.863810244214	2.35025420312	"1/0"	"1/0"	
1497259900967974040	1497259900.97	-0.862679054218	2.2988411314	"1/0"	"1/0"	
1497259901067326296	1497259901.07	-0.865174466287	2.25401353721	"1/0"	"1/0"	
1497259901167444423	1497259901.17	-0.869275138789	2.21474136216	"1/0"	"1/0"	
1497259901268503315	1497259901.27	-0.880427348671	2.17296229627	"1/0"	"1/0"	
1497259901370779778	1497259901.37	-0.893275251616	2.12867568239	"1/0"	"1/0"	
1497259901469676823	1497259901.47	-0.902458357167	2.07694668999	"1/0"	"1/0"	
1497259901569559434	1497259901.57	-0.910672216022	2.02216242962	"1/0"	"1/0"	
1497259901672364009	1497259901.67	-0.91331067998	1.97766721835	"1/0"	"1/0"	
1497259901672364009	1497259901.67	-0.91331067998	1.97766721835	"1/0"	"1/0"	
1497259901874211767	1497259901.87	-0.902367192221	1.90810394952	"1/0"	"1/0"	
1497259901874211767	1497259901.87	-0.902367192221	1.90810394952	"1/0"	"1/0"	
1497259901976914805	1497259901.98	-0.892147092325	1.87885758275	"1/0"	"1/0"	
1497259902077567591	1497259902.08	-0.8752619016	1.84351517852	"1/0"	"1/0"	
1497259902174762699	1497259902.17	-0.855610951015	1.8041111292	"1/0"	"1/0"	
1497259902276330903	1497259902.28	-0.832671493282	1.76718850327	"1/0"	"1/0"	
1497259902382220286	1497259902.38	-0.809525353884	1.74062697502	"1/0"	"1/0"	
1497259902480238137	1497259902.48	-0.7841586668	1.72110595117	"1/0"	"1/0"	
1497259902580216718	1497259902.58	-0.764626776108	1.70398842777	"1/0"	"1/0"	
1497259902682163525	1497259902.68	-0.742383970757	1.68981822199	"1/0"	"1/0"	
1497259902782481277	1497259902.78	-0.714925598579	1.68072265369	"1/0"	"1/0"	
1497259902880433165	1497259902.88	-0.676183831166	1.67864215154	"1/0"	"1/0"	
1497259902982473962	1497259902.98	-0.632202457896	1.6802437529	"1/0"	"1/0"	
1497259903083068905	1497259903.08	-0.587806183805	1.67854958504	"1/0"	"1/0"	
1497259903183671435	1497259903.18	-0.54060201297	1.67991507834	"1/0"	"1/0"	
1497259903286916365	1497259903.29	-0.48995632015	1.68045018082	"1/0"	"1/0"	
1497259903387035573	1497259903.39	-0.4370244389	1.68190798453	"1/0"	"1/0"	
1497259903483409830	1497259903.48	-0.386897546632	1.68822748998	"1/0"	"1/0"	
1497259903584981436	1497259903.58	-0.348351934243	1.69548451798	"1/0"	"1/0"	
1497259903690710148	1497259903.69	-0.323445748685	1.69778772233	"1/0"	"1/0"	
1497259903787027612	1497259903.79	-0.296178459593	1.69702707846	"1/0"	"1/0"	
1497259903890281086	1497259903.89	-0.262921767895	1.70165213573	"1/0"	"1/0"	
1497259903990535896	1497259903.99	-0.22417548641	1.70322706152	"1/0"	"1/0"	
1497259904091603215	1497259904.09	-0.181787388034	1.70058930667	"1/0"	"1/0"	
1497259904190364896	1497259904.19	-0.137937597599	1.69941509083	"1/0"	"1/0"	
1497259904290708150	1497259904.29	-0.0920262321123	1.69976029709	"1/0"	"1/0"	
1497259904391899873	1497259904.39	-0.0454417038913	1.69761625403	"1/0"	"1/0"	
1497259904494587445	1497259904.49	0.00493926689929	1.69488669384	"1/0"	"1/0"	
1497259904599448897	1497259904.6	0.0473497057067	1.69617131277	"1/0"	"1/0"	
1497259904698878942	1497259904.7	0.0757902702962	1.69380253361	"1/0"	"1/0"	
1497259904800327843	1497259904.8	0.105122230001	1.68947626079	"1/0"	"1/0"	
1497259904898600484	1497259904.9	0.139809275153	1.68802015591	"1/0"	"1/0"	
1497259905001450322	1497259905.0	0.179934431384	1.68902260765	"1/0"	"1/0"	
1497259905099828165	1497259905.1	0.226383573741	1.68649345308	"1/0"	"1/0"	
1497259905204447780	1497259905.2	0.272527891444	1.68162248811	"1/0"	"1/0"	
1497259905303595287	1497259905.3	0.322356414096	1.6805585375	"1/0"	"1/0"	
1497259905405943901	1497259905.41	0.372771554865	1.68006656764	"1/0"	"1/0"	
1497259905499920215	1497259905.5	0.424596322607	1.67934380379	"1/0"	"1/0"	
1497259905604751170	1497259905.6	0.476674437628	1.67904102352	"1/0"	"1/0"	
1497259905706726069	1497259905.71	0.513478425914	1.68273422175	"1/0"	"1/0"	
1497259905808334903	1497259905.81	0.54156670437	1.67689878952	"1/0"	"1/0"	
1497259905908692242	1497259905.91	0.568607618063	1.66932726621	"1/0"	"1/0"	
1497259906008845231	1497259906.01	0.598805568857	1.66115516723	"1/0"	"1/0"	
1497259906109501443	1497259906.11	0.63297285799	1.65421872603	"1/0"	"1/0"	
1497259906207498389	1497259906.21	0.6692911621	1.64066046639	"1/0"	"1/0"	
1497259906309661635	1497259906.31	0.707433746017	1.61950265377	"1/0"	"1/0"	
1497259906411556906	1497259906.41	0.744469860305	1.58487812515	"1/0"	"1/0"	
1497259906509470331	1497259906.51	0.777727292847	1.5467458988	"1/0"	"1/0"	
1497259906611258412	1497259906.61	0.807664377689	1.50921360066	"1/0"	"1/0"	
1497259906713041160	1497259906.71	0.835485332301	1.47909355093	"1/0"	"1/0"	
1497259906813448903	1497259906.81	0.857655562812	1.45441122874	"1/0"	"1/0"	
1497259906914930851	1497259906.91	0.848217871431	1.39156404253	"1/0"	"1/0"	
1497259907019052499	1497259907.02	0.842171033143	1.34096455332	"1/0"	"1/0"	
1497259907119400262	1497259907.12	0.839129551637	1.28323906386	"1/0"	"1/0"	
1497259907219621456	1497259907.22	0.835547797349	1.22550577248	"1/0"	"1/0"	
1497259907318037099	1497259907.32	0.837048978738	1.16605959202	"1/0"	"1/0"	
1497259907417255532	1497259907.42	0.838232053017	1.11239332504	"1/0"	"1/0"	
1497259907515494169	1497259907.52	0.840857674901	1.06152922115	"1/0"	"1/0"	
