1497259680746441309	1497259680.75	1.08848599013	2.1941533688	"1/0"	"1/0"	"1/0"	"1/0"	
1497259680842684711	1497259680.84	1.09322143227	2.25216360119	"1/0"	"1/0"	"1/0"	"1/0"	
1497259680943653849	1497259680.94	1.0958749202	2.3081204853	"1/0"	"1/0"	"1/0"	"1/0"	
1497259681046960695	1497259681.05	1.09929629824	2.36425152956	"1/0"	"1/0"	"1/0"	"1/0"	
1497259681142129844	1497259681.14	1.0985299931	2.41566127156	"1/0"	"1/0"	"1/0"	"1/0"	
1497259681243021299	1497259681.24	1.09692877796	2.44871237985	"1/0"	"1/0"	"1/0"	"1/0"	
1497259681343141868	1497259681.34	1.10027395304	2.47699058553	"1/0"	"1/0"	"1/0"	"1/0"	
1497259681443108413	1497259681.44	1.10608455792	2.50781018887	"1/0"	"1/0"	"1/0"	"1/0"	
1497259681540731092	1497259681.54	1.1130403942	2.54389606124	"1/0"	"1/0"	"1/0"	"1/0"	
1497259681639428707	1497259681.64	1.10200832281	2.58146766862	"1/0"	"1/0"	"1/0"	"1/0"	
1497259681744213494	1497259681.74	1.09930384073	2.61702942752	"1/0"	"1/0"	"1/0"	"1/0"	
1497259681845615779	1497259681.85	1.08802256653	2.64893943992	"1/0"	"1/0"	"1/0"	"1/0"	
1497259681945802601	1497259681.95	1.07377535762	2.67630850265	"1/0"	"1/0"	"1/0"	"1/0"	
1497259682044953521	1497259682.04	1.0575409412	2.69989924494	"1/0"	"1/0"	"1/0"	"1/0"	
1497259682144343407	1497259682.14	1.04117776413	2.72342661201	"1/0"	"1/0"	"1/0"	"1/0"	
1497259682245987645	1497259682.25	1.01137548534	2.74461196438	"1/0"	"1/0"	"1/0"	"1/0"	
1497259682338772215	1497259682.34	0.973326348906	2.76716407872	"1/0"	"1/0"	"1/0"	"1/0"	
1497259682440571143	1497259682.44	0.951177836402	2.77696235405	"1/0"	"1/0"	"1/0"	"1/0"	
1497259682540208037	1497259682.54	0.935228282388	2.78522942067	"1/0"	"1/0"	"1/0"	"1/0"	
1497259682640057178	1497259682.64	0.830626504112	2.83384516078	"1/0"	"1/0"	"1/0"	"1/0"	
1497259682746489524	1497259682.75	0.777703341435	2.85937942652	"1/0"	"1/0"	"1/0"	"1/0"	
1497259682843888826	1497259682.84	0.739226128021	2.87732370992	"1/0"	"1/0"	"1/0"	"1/0"	
1497259682945659760	1497259682.95	0.704390976482	2.89499155499	"1/0"	"1/0"	"1/0"	"1/0"	
1497259683046310090	1497259683.05	0.661928155688	2.91440312221	"1/0"	"1/0"	"1/0"	"1/0"	
1497259683146368744	1497259683.15	0.606070391967	2.93236022046	"1/0"	"1/0"	"1/0"	"1/0"	
1497259683243427255	1497259683.24	0.545869490088	2.94883960826	"1/0"	"1/0"	"1/0"	"1/0"	
1497259683344946103	1497259683.34	0.485860421184	2.96407831887	"1/0"	"1/0"	"1/0"	"1/0"	
1497259683440515665	1497259683.44	0.458550019185	2.95736817167	"1/0"	"1/0"	"1/0"	"1/0"	
1497259683542453270	1497259683.54	0.417626610771	2.9586719315	"1/0"	"1/0"	"1/0"	"1/0"	
1497259683638050871	1497259683.64	0.377192797987	2.95999528419	"1/0"	"1/0"	"1/0"	"1/0"	
1497259683740044288	1497259683.74	0.332364628611	2.95355982986	"1/0"	"1/0"	"1/0"	"1/0"	
1497259683838775725	1497259683.84	0.308473983307	2.94986855341	"1/0"	"1/0"	"1/0"	"1/0"	
1497259683943903358	1497259683.94	0.290204122629	2.94577891783	"1/0"	"1/0"	"1/0"	"1/0"	
1497259684040553908	1497259684.04	0.273442458353	2.94107409438	"1/0"	"1/0"	"1/0"	"1/0"	
1497259684145146026	1497259684.15	0.13021101335	2.93682418184	"1/0"	"1/0"	"1/0"	"1/0"	
1497259684241837986	1497259684.24	0.0997837772005	2.93551408653	"1/0"	"1/0"	"1/0"	"1/0"	
1497259684345137970	1497259684.35	0.0354694098281	2.94206146479	"1/0"	"1/0"	"1/0"	"1/0"	
1497259684444105193	1497259684.44	-0.00586490831986	2.94991051781	"1/0"	"1/0"	"1/0"	"1/0"	
1497259684543157179	1497259684.54	-0.0428903533122	2.96005035688	"1/0"	"1/0"	"1/0"	"1/0"	
1497259684638468725	1497259684.64	-0.0844829900861	2.97137943708	"1/0"	"1/0"	"1/0"	"1/0"	
1497259684741569357	1497259684.74	-0.143917986054	2.97757763342	"1/0"	"1/0"	"1/0"	"1/0"	
1497259684841705170	1497259684.84	-0.2026738657	2.98312315995	"1/0"	"1/0"	"1/0"	"1/0"	
1497259684943743750	1497259684.94	-0.26345429301	2.99202183614	"1/0"	"1/0"	"1/0"	"1/0"	
1497259685042632401	1497259685.04	-0.293620534662	3.00651833536	"1/0"	"1/0"	"1/0"	"1/0"	
1497259685139699262	1497259685.14	-0.331897082314	3.01588996548	"1/0"	"1/0"	"1/0"	"1/0"	
1497259685240706256	1497259685.24	-0.365687341742	3.02418162091	"1/0"	"1/0"	"1/0"	"1/0"	
1497259685340218952	1497259685.34	-0.401008238809	3.02524970489	"1/0"	"1/0"	"1/0"	"1/0"	
1497259685439074269	1497259685.44	-0.424496229103	3.02813708745	"1/0"	"1/0"	"1/0"	"1/0"	
1497259685538989113	1497259685.54	-0.441957384245	3.02613050249	"1/0"	"1/0"	"1/0"	"1/0"	
1497259685638627222	1497259685.64	-0.453898307495	3.02257766542	"1/0"	"1/0"	"1/0"	"1/0"	
1497259685737098759	1497259685.74	-0.602731822815	3.01749916697	"1/0"	"1/0"	"1/0"	"1/0"	
1497259685837394807	1497259685.84	-0.66547256734	3.0077769963	"1/0"	"1/0"	"1/0"	"1/0"	
1497259685940580786	1497259685.94	-0.714940883758	2.99909405655	"1/0"	"1/0"	"1/0"	"1/0"	
1497259686036639859	1497259686.04	-0.75545794133	2.99001504378	"1/0"	"1/0"	"1/0"	"1/0"	
1497259686134913693	1497259686.13	-0.797054564396	2.98645643755	"1/0"	"1/0"	"1/0"	"1/0"	
1497259686235393179	1497259686.24	-0.848324421295	2.98043028476	"1/0"	"1/0"	"1/0"	"1/0"	
1497259686334950759	1497259686.33	-0.899417652422	2.96433899925	"1/0"	"1/0"	"1/0"	"1/0"	
1497259686436836975	1497259686.44	-0.909598672226	2.94426834246	"1/0"	"1/0"	"1/0"	"1/0"	
1497259686535921566	1497259686.54	-0.929726028697	2.92507357019	"1/0"	"1/0"	"1/0"	"1/0"	
1497259686639668358	1497259686.64	-0.954580508533	2.91277466771	"1/0"	"1/0"	"1/0"	"1/0"	
1497259686737119029	1497259686.74	-0.962095153724	2.89448358037	"1/0"	"1/0"	"1/0"	"1/0"	
1497259686834989540	1497259686.83	-0.971214648365	2.87454005808	"1/0"	"1/0"	"1/0"	"1/0"	
1497259686933496052	1497259686.93	-0.983777387479	2.84009285054	"1/0"	"1/0"	"1/0"	"1/0"	
1497259687034086238	1497259687.03	-1.0366784985	2.81572889807	"1/0"	"1/0"	"1/0"	"1/0"	
1497259687133976964	1497259687.13	-0.999227582866	2.74444563203	"1/0"	"1/0"	"1/0"	"1/0"	
1497259687237414784	1497259687.24	-0.984476781854	2.69128019898	"1/0"	"1/0"	"1/0"	"1/0"	
1497259687334636479	1497259687.33	-0.972379779845	2.64867774003	"1/0"	"1/0"	"1/0"	"1/0"	
1497259687435436105	1497259687.44	-0.968438282171	2.61504739773	"1/0"	"1/0"	"1/0"	"1/0"	
1497259687532979942	1497259687.53	-0.964155320595	2.5866643843	"1/0"	"1/0"	"1/0"	"1/0"	
1497259687633725011	1497259687.63	-0.967101465162	2.55973958058	"1/0"	"1/0"	"1/0"	"1/0"	
1497259687735549098	1497259687.74	-0.976331644997	2.52649419215	"1/0"	"1/0"	"1/0"	"1/0"	
1497259687837009462	1497259687.84	-0.985551850206	2.48325000706	"1/0"	"1/0"	"1/0"	"1/0"	
1497259687935756312	1497259687.94	-0.990899936729	2.43442828026	"1/0"	"1/0"	"1/0"	"1/0"	
1497259688036214898	1497259688.04	-0.994314986946	2.38253175601	"1/0"	"1/0"	"1/0"	"1/0"	
1497259688138081754	1497259688.14	-0.998315502032	2.33928480374	"1/0"	"1/0"	"1/0"	"1/0"	
1497259688238124473	1497259688.24	-1.00203744223	2.29733054169	"1/0"	"1/0"	"1/0"	"1/0"	
1497259688338324930	1497259688.34	-1.00446518962	2.26692683523	"1/0"	"1/0"	"1/0"	"1/0"	
1497259688438062580	1497259688.44	-1.00252367973	2.22865563851	"1/0"	"1/0"	"1/0"	"1/0"	
1497259688536525332	1497259688.54	-0.99806328862	2.18182609641	"1/0"	"1/0"	"1/0"	"1/0"	
1497259688641549989	1497259688.64	-0.991957302917	2.12328392757	"1/0"	"1/0"	"1/0"	"1/0"	
1497259688742683336	1497259688.74	-0.986307333056	2.06502062252	"1/0"	"1/0"	"1/0"	"1/0"	
1497259688843082172	1497259688.84	-0.981676748416	2.00678816522	"1/0"	"1/0"	"1/0"	"1/0"	
1497259688939843184	1497259688.94	-0.978714669443	1.95443189111	"1/0"	"1/0"	"1/0"	"1/0"	
1497259689044052900	1497259689.04	-0.979067954682	1.90797269506	"1/0"	"1/0"	"1/0"	"1/0"	
1497259689146660916	1497259689.15	-0.97939777576	1.86736594578	"1/0"	"1/0"	"1/0"	"1/0"	
1497259689242714927	1497259689.24	-0.980788573782	1.8233826383	"1/0"	"1/0"	"1/0"	"1/0"	
1497259689347736290	1497259689.35	-0.983487032716	1.77456859663	"1/0"	"1/0"	"1/0"	"1/0"	
1497259689447458886	1497259689.45	-0.97953724662	1.72570256961	"1/0"	"1/0"	"1/0"	"1/0"	
1497259689547538881	1497259689.55	-0.972837978998	1.6883475802	"1/0"	"1/0"	"1/0"	"1/0"	
1497259689647971580	1497259689.65	-0.957354752494	1.66176525779	"1/0"	"1/0"	"1/0"	"1/0"	
1497259689750981415	1497259689.75	-0.939487001215	1.64411338099	"1/0"	"1/0"	"1/0"	"1/0"	
1497259689848458166	1497259689.85	-0.913568480932	1.63207219295	"1/0"	"1/0"	"1/0"	"1/0"	
1497259689952104091	1497259689.95	-0.874006071484	1.61788932903	"1/0"	"1/0"	"1/0"	"1/0"	
1497259690051968159	1497259690.05	-0.823538211063	1.59859631559	"1/0"	"1/0"	"1/0"	"1/0"	
1497259690151303074	1497259690.15	-0.760809588731	1.57849361701	"1/0"	"1/0"	"1/0"	"1/0"	
1497259690251497257	1497259690.25	-0.697876437887	1.55685248493	"1/0"	"1/0"	"1/0"	"1/0"	
1497259690350959183	1497259690.35	-0.637456973278	1.54179000163	"1/0"	"1/0"	"1/0"	"1/0"	
1497259690453493818	1497259690.45	-0.587426804001	1.53197898995	"1/0"	"1/0"	"1/0"	"1/0"	
1497259690550446759	1497259690.55	-0.549975876163	1.52729610497	"1/0"	"1/0"	"1/0"	"1/0"	
1497259690653795090	1497259690.65	-0.519934509551	1.52120223455	"1/0"	"1/0"	"1/0"	"1/0"	
1497259690751390954	1497259690.75	-0.497093732293	1.51835286818	"1/0"	"1/0"	"1/0"	"1/0"	
1497259690852860228	1497259690.85	-0.366598289423	1.517663159	"1/0"	"1/0"	"1/0"	"1/0"	
1497259690956776323	1497259690.96	-0.304484779225	1.51864981643	"1/0"	"1/0"	"1/0"	"1/0"	
1497259691055199791	1497259691.06	-0.254842254015	1.52655522997	"1/0"	"1/0"	"1/0"	"1/0"	
1497259691157067066	1497259691.16	-0.21073985459	1.53362019035	"1/0"	"1/0"	"1/0"	"1/0"	
1497259691257998880	1497259691.26	-0.162710818207	1.54379229304	"1/0"	"1/0"	"1/0"	"1/0"	
1497259691360003774	1497259691.36	-0.10527490452	1.55274609784	"1/0"	"1/0"	"1/0"	"1/0"	
1497259691459058966	1497259691.46	-0.0347418635856	1.556170672	"1/0"	"1/0"	"1/0"	"1/0"	
1497259691560249184	1497259691.56	0.039747017819	1.56175053131	"1/0"	"1/0"	"1/0"	"1/0"	
1497259691659416206	1497259691.66	0.0818259818889	1.56678081854	"1/0"	"1/0"	"1/0"	"1/0"	
1497259691760979581	1497259691.76	0.12641703282	1.57022859515	"1/0"	"1/0"	"1/0"	"1/0"	
1497259691861920715	1497259691.86	0.171602240696	1.57030755002	"1/0"	"1/0"	"1/0"	"1/0"	
1497259691961850302	1497259691.96	0.218930421232	1.56418594348	"1/0"	"1/0"	"1/0"	"1/0"	
1497259692066792610	1497259692.07	0.273344021231	1.55409036654	"1/0"	"1/0"	"1/0"	"1/0"	
1497259692163337890	1497259692.16	0.320647231863	1.54518124574	"1/0"	"1/0"	"1/0"	"1/0"	
1497259692266100990	1497259692.27	0.347542573816	1.53763258859	"1/0"	"1/0"	"1/0"	"1/0"	
1497259692364634985	1497259692.36	0.446243526121	1.52531202741	"1/0"	"1/0"	"1/0"	"1/0"	
1497259692463797662	1497259692.46	0.511531937724	1.51739781616	"1/0"	"1/0"	"1/0"	"1/0"	
1497259692563467567	1497259692.56	0.569298495736	1.50961831496	"1/0"	"1/0"	"1/0"	"1/0"	
1497259692663840567	1497259692.66	0.624664680439	1.50039958404	"1/0"	"1/0"	"1/0"	"1/0"	
1497259692765202266	1497259692.77	0.684996787448	1.48526919102	"1/0"	"1/0"	"1/0"	"1/0"	
1497259692866046670	1497259692.87	0.75239609275	1.46409260231	"1/0"	"1/0"	"1/0"	"1/0"	
1497259692966054640	1497259692.97	0.814353458335	1.43714369855	"1/0"	"1/0"	"1/0"	"1/0"	
1497259693065919118	1497259693.07	0.865974415755	1.40707159287	"1/0"	"1/0"	"1/0"	"1/0"	
1497259693169756894	1497259693.17	0.907138994775	1.37857795625	"1/0"	"1/0"	"1/0"	"1/0"	
1497259693273047526	1497259693.27	0.907138994775	1.37857795625	"1/0"	"1/0"	"1/0"	"1/0"	
1497259693367700205	1497259693.37	0.907138994775	1.37857795625	"1/0"	"1/0"	"1/0"	"1/0"	
1497259693470841685	1497259693.47	0.907138994775	1.37857795625	0.879545759068	1.18974666561	"1/0"	"1/0"	"1/0"	"1/0"	
1497259693572509927	1497259693.57	0.907138994775	1.37857795625	0.875320914008	1.15004980356	"1/0"	"1/0"	"1/0"	"1/0"	
1497259693673962377	1497259693.67	0.907138994775	1.37857795625	0.873343116075	1.11780763507	"1/0"	"1/0"	"1/0"	"1/0"	
1497259693776567750	1497259693.78	0.907138994775	1.37857795625	0.873294440969	1.08493410929	"1/0"	"1/0"	"1/0"	"1/0"	
1497259693875906006	1497259693.88	0.907138994775	1.37857795625	0.877717617323	1.04745832771	"1/0"	"1/0"	"1/0"	"1/0"	
1497259693977715561	1497259693.98	0.907138994775	1.37857795625	0.883234340823	1.00258430389	"1/0"	"1/0"	"1/0"	"1/0"	
1497259694076433829	1497259694.08	0.907138994775	1.37857795625	0.892825935067	0.950498811988	"1/0"	"1/0"	"1/0"	"1/0"	
1497259694178814325	1497259694.18	"1/0"	"1/0"	0.902358951285	0.889173101304	"1/0"	"1/0"	"1/0"	"1/0"	
1497259694274485588	1497259694.27	"1/0"	"1/0"	0.91171134593	0.822114037483	"1/0"	"1/0"	"1/0"	"1/0"	
1497259694375251386	1497259694.38	"1/0"	"1/0"	0.918177304228	0.752112235174	"1/0"	"1/0"	"1/0"	"1/0"	
1497259694474510249	1497259694.47	"1/0"	"1/0"	0.924277080764	0.682535762438	"1/0"	"1/0"	"1/0"	"1/0"	
1497259694575348001	1497259694.58	"1/0"	"1/0"	0.928918039354	0.621787374141	"1/0"	"1/0"	"1/0"	"1/0"	
1497259694678155530	1497259694.68	"1/0"	"1/0"	0.91402508444	0.590284081177	"1/0"	"1/0"	"1/0"	"1/0"	
1497259694778302648	1497259694.78	"1/0"	"1/0"	0.90679458243	0.543138684528	"1/0"	"1/0"	"1/0"	"1/0"	
1497259694878596397	1497259694.88	"1/0"	"1/0"	0.90157692141	0.514242825947	"1/0"	"1/0"	"1/0"	"1/0"	
1497259694979029011	1497259694.98	"1/0"	"1/0"	0.898955942189	0.406608254908	"1/0"	"1/0"	"1/0"	"1/0"	
1497259695082540195	1497259695.08	"1/0"	"1/0"	0.892620139218	0.33655438583	"1/0"	"1/0"	"1/0"	"1/0"	
1497259695185574328	1497259695.19	"1/0"	"1/0"	0.890130998161	0.276542827898	"1/0"	"1/0"	"1/0"	"1/0"	
1497259695285732974	1497259695.29	"1/0"	"1/0"	0.886713036008	0.227211644014	"1/0"	"1/0"	"1/0"	"1/0"	
1497259695388607452	1497259695.39	"1/0"	"1/0"	0.883670308697	0.177747464494	"1/0"	"1/0"	"1/0"	"1/0"	
1497259695487638177	1497259695.49	"1/0"	"1/0"	0.88730006039	0.120027194396	"1/0"	"1/0"	"1/0"	"1/0"	
1497259695582302266	1497259695.58	"1/0"	"1/0"	0.884043185404	0.0566640919089	"1/0"	"1/0"	"1/0"	"1/0"	
1497259695684828415	1497259695.68	"1/0"	"1/0"	0.8825442002	-0.000773577467429	"1/0"	"1/0"	"1/0"	"1/0"	
1497259695788802571	1497259695.79	"1/0"	"1/0"	0.884487642048	0.00120497584189	"1/0"	"1/0"	"1/0"	"1/0"	
1497259695888934492	1497259695.89	"1/0"	"1/0"	0.885215351231	-0.0133902159931	"1/0"	"1/0"	"1/0"	"1/0"	
1497259695989223514	1497259695.99	"1/0"	"1/0"	0.885048077483	-0.0365114351257	"1/0"	"1/0"	"1/0"	"1/0"	
1497259696088903134	1497259696.09	"1/0"	"1/0"	0.884896951378	-0.0574006651918	"1/0"	"1/0"	"1/0"	"1/0"	
1497259696191046170	1497259696.19	"1/0"	"1/0"	0.884896951378	-0.0574006651918	"1/0"	"1/0"	"1/0"	"1/0"	
1497259696289191056	1497259696.29	"1/0"	"1/0"	0.884896951378	-0.0574006651918	"1/0"	"1/0"	"1/0"	"1/0"	
1497259696389995065	1497259696.39	"1/0"	"1/0"	0.884896951378	-0.0574006651918	"1/0"	"1/0"	"1/0"	"1/0"	
