1 1497261565.53 1.08669 -0.301655
1 1497261565.63 1.08669 -0.301655
1 1497261565.73 1.08669 -0.301655
1 1497261565.83 1.08669 -0.301655
1 1497261565.93 1.08669 -0.301655
1 1497261566.03 1.08669 -0.301655
1 1497261566.13 1.08669 -0.301655
1 1497261566.23 1.08669 -0.301655
1 1497261566.33 1.08669 -0.301655
1 1497261566.43 1.08669 -0.301655
1 1497261566.53 1.08669 -0.301655
1 1497261566.63 1.08669 -0.301655
1 1497261566.73 1.08669 -0.301655
1 1497261566.83 1.08669 -0.301655
1 1497261566.93 1.08669 -0.301655
1 1497261567.03 1.08669 -0.301655
1 1497261567.13 1.08669 -0.301655
1 1497261567.23 1.08669 -0.301655
1 1497261567.33 1.08669 -0.301655
1 1497261567.43 1.08669 -0.301655
1 1497261567.53 0.822394 0.277147
1 1497261567.63 0.822394 0.277147
1 1497261567.73 0.822394 0.277147
1 1497261567.83 0.822394 0.277147
1 1497261567.93 0.896665 0.546756
1 1497261568.03 0.914223 0.600212
1 1497261568.13 0.924 0.64959
1 1497261568.23 0.930308 0.701453
1 1497261568.33 0.930753 0.757541
1 1497261568.43 0.923766 0.817742
1 1497261568.53 0.91236 0.882224
1 1497261568.63 0.89837 0.945073
1 1497261568.73 0.888006 1.00154
1 1497261568.83 0.887286 1.05357
1 1497261568.93 0.889704 1.10739
1 1497261569.03 0.902098 1.16152
1 1497261569.13 0.924223 1.21715
1 1497261569.23 0.948513 1.27308
1 1497261569.33 0.972719 1.32662
1 1497261569.43 0.993537 1.37542
1 1497261569.53 1.00402 1.42132
1 1497261569.63 1.00794 1.46816
1 1497261569.73 1.00476 1.51964
1 1497261569.83 0.99668 1.57501
1 1497261569.93 0.985124 1.63152
1 1497261570.03 0.976729 1.68348
1 1497261570.13 0.975005 1.7286
1 1497261570.23 0.98485 1.7697
1 1497261570.33 1.00064 1.81333
1 1497261570.43 1.02274 1.86104
1 1497261570.53 1.05102 1.91593
1 1497261570.63 1.08476 1.97844
1 1497261570.73 1.12091 2.04404
1 1497261570.83 1.15546 2.1094
1 1497261570.93 1.17395 2.16794
1 1497261571.03 1.17998 2.22594
1 1497261571.13 1.1768 2.27639
1 1497261571.23 1.15715 2.31734
1 1497261571.33 1.1289 2.34736
1 1497261571.43 1.09877 2.37147
1 1497261571.53 1.06954 2.3956
1 1497261571.63 1.04519 2.4316
1 1497261571.74 1.01569 2.47647
1 1497261571.84 0.981284 2.523
1 1497261571.94 0.940742 2.5711
1 1497261572.04 0.894904 2.62512
1 1497261572.14 0.846066 2.68152
1 1497261572.24 0.797436 2.73701
1 1497261572.34 0.751121 2.77607
1 1497261572.44 0.703323 2.80285
1 1497261572.54 0.66152 2.81309
1 1497261572.64 0.625864 2.80745
1 1497261572.74 0.594062 2.79247
1 1497261572.84 0.571851 2.77234
1 1497261572.94 0.549951 2.75441
1 1497261573.04 0.523217 2.73752
1 1497261573.14 0.491623 2.7166
1 1497261573.24 0.454361 2.69136
1 1497261573.34 0.408999 2.66292
1 1497261573.44 0.367589 2.63025
1 1497261573.54 0.329768 2.59801
1 1497261573.64 0.297273 2.56791
1 1497261573.74 0.283228 2.53639
1 1497261573.84 0.278306 2.50161
1 1497261573.94 0.28403 2.46081
1 1497261574.04 0.300313 2.41598
1 1497261574.14 0.320191 2.37004
1 1497261574.24 0.345641 2.32568
1 1497261574.34 0.365949 2.2857
1 1497261574.44 0.377985 2.24784
1 1497261574.54 0.383916 2.20741
1 1497261574.64 0.384298 2.165
1 1497261574.74 0.381809 2.1202
1 1497261574.84 0.383523 2.07239
1 1497261574.94 0.382858 2.02894
1 1497261575.04 0.388347 1.98464
1 1497261575.14 0.399792 1.93373
1 1497261575.24 0.408929 1.87568
1 1497261575.34 0.40914 1.81224
1 1497261575.44 0.398073 1.74586
1 1497261575.54 0.378305 1.67905
1 1497261575.64 0.349403 1.61968
1 1497261575.74 0.318463 1.56442
1 1497261575.84 0.284032 1.51821
1 1497261575.94 0.245392 1.48642
1 1497261576.04 0.201334 1.46517
1 1497261576.14 0.155888 1.45716
1 1497261576.24 0.110956 1.45752
1 1497261576.34 0.0693774 1.46074
1 1497261576.44 0.0272982 1.45856
1 1497261576.54 -0.0190515 1.45241
1 1497261576.64 -0.0717038 1.44532
1 1497261576.74 -0.131526 1.43987
1 1497261576.84 -0.196893 1.43681
1 1497261576.94 -0.265996 1.43658
1 1497261577.04 -0.338374 1.43942
1 1497261577.14 -0.400874 1.45164
1 1497261577.24 -0.451005 1.47475
1 1497261577.34 -0.487994 1.50819
1 1497261577.44 -0.509136 1.552
1 1497261577.54 -0.517696 1.60156
1 1497261577.64 -0.516899 1.65164
1 1497261577.74 -0.51186 1.69569
1 1497261577.84 -0.514275 1.73521
1 1497261577.94 -0.522113 1.77507
1 1497261578.04 -0.535103 1.81863
1 1497261578.14 -0.555871 1.86567
1 1497261578.24 -0.579582 1.91283
1 1497261578.34 -0.599291 1.95755
1 1497261578.44 -0.614546 1.99876
1 1497261578.54 -0.619008 2.03597
1 1497261578.64 -0.611523 2.07283
1 1497261578.74 -0.586108 2.11017
1 1497261578.84 -0.544208 2.15037
1 1497261578.94 -0.495562 2.1918
1 1497261579.04 -0.443024 2.2332
1 1497261579.14 -0.400108 2.27709
1 1497261579.24 -0.371111 2.32392
1 1497261579.34 -0.358582 2.37201
1 1497261579.44 -0.363488 2.41229
1 1497261579.54 -0.372677 2.4533
1 1497261579.64 -0.390098 2.48308
1 1497261579.74 -0.402128 2.51961
1 1497261579.84 -0.413586 2.56387
