1496663981515108788 1496663981.52 0.712977 2.632
1496663981515108788 1496663981.52 0.712977 2.632
1496663981715069321 1496663981.72 0.661633 2.709
1496663981715069321 1496663981.72 0.661633 2.709
1496663981715069321 1496663981.72 0.661633 2.709
1496663981715069321 1496663981.72 0.661633 2.709
1496663982115055964 1496663982.12 0.649837 2.833
1496663982115055964 1496663982.12 0.649837 2.833
1496663982283033303 1496663982.28 0.688649 2.899
1496663982283033303 1496663982.28 0.688649 2.899
1496663982283033303 1496663982.28 0.688649 2.899
1496663982283033303 1496663982.28 0.688649 2.899
1496663982683033930 1496663982.68 0.738451 3.017
1496663982683033930 1496663982.68 0.738451 3.017
1496663982883071280 1496663982.88 0.72262 3.093
1496663983083118903 1496663983.08 0.676819 3.146
1496663983083118903 1496663983.08 0.676819 3.146
1496663983247038304 1496663983.25 0.629393 3.201
1496663983247038304 1496663983.25 0.629393 3.201
1496663983447156798 1496663983.45 0.61602 3.257
1496663983447156798 1496663983.45 0.61602 3.257
1496663983647043213 1496663983.65 0.624389 3.286
1496663983647043213 1496663983.65 0.624389 3.286
1496663983847838349 1496663983.85 0.666434 3.346
1496663983847838349 1496663983.85 0.666434 3.346
1496663984015128051 1496663984.02 0.669374 3.377
1496663984015128051 1496663984.02 0.669374 3.377
1496663984215023808 1496663984.22 0.637823 3.409
1496663984215023808 1496663984.22 0.637823 3.409
1496663984415014718 1496663984.42 0.555886 3.409
1496663984415014718 1496663984.42 0.555886 3.409
1496663984415014718 1496663984.42 0.555886 3.409
1496663984415014718 1496663984.42 0.555886 3.409
1496663984783013627 1496663984.78 0.354194 3.409
1496663984783013627 1496663984.78 0.354194 3.409
1496663984983000370 1496663984.98 0.316377 3.409
1496663984983000370 1496663984.98 0.316377 3.409
1496663985182979527 1496663985.18 0.328983 3.409
1496663985382988900 1496663985.38 0.313226 3.409
1496663985382988900 1496663985.38 0.313226 3.409
1496663985552015825 1496663985.55 0.259651 3.409
1496663985552015825 1496663985.55 0.259651 3.409
1496663985750966201 1496663985.75 0.161957 3.409
1496663985750966201 1496663985.75 0.161957 3.409
1496663985914986492 1496663985.91 0.0768686 3.409
1496663985914986492 1496663985.91 0.0768686 3.409
1496663985914986492 1496663985.91 0.0768686 3.409
1496663985914986492 1496663985.91 0.0768686 3.409
1496663985914986492 1496663985.91 0.0768686 3.409
1496663985914986492 1496663985.91 0.0768686 3.409
1496663985914986492 1496663985.91 0.0768686 3.409
1496663986682993847 1496663986.68 0.0768686 3.409
1496663986682993847 1496663986.68 0.0768686 3.409
1496663986682993847 1496663986.68 0.0768686 3.409
1496663986682993847 1496663986.68 0.0768686 3.409
1496663986682993847 1496663986.68 0.0768686 3.409
1496663986682993847 1496663986.68 0.0768686 3.409
1496663987215012131 1496663987.22 -0.279686 3.316
1496663987215012131 1496663987.22 -0.279686 3.316
1496663987215012131 1496663987.22 -0.279686 3.316
1496663987215012131 1496663987.22 -0.279686 3.316
1496663987215012131 1496663987.22 -0.279686 3.316
1496663987215012131 1496663987.22 -0.279686 3.316
1496663987815048582 1496663987.82 -0.350131 3.316
1496663987815048582 1496663987.82 -0.350131 3.316
1496663987815048582 1496663987.82 -0.350131 3.316
1496663987815048582 1496663987.82 -0.350131 3.316
1496663988183009632 1496663988.18 -0.55228 3.316
1496663988382968816 1496663988.38 -0.59236 3.286
1496663988382968816 1496663988.38 -0.59236 3.286
1496663988550979467 1496663988.55 -0.601286 3.316
1496663988550979467 1496663988.55 -0.601286 3.316
1496663988550979467 1496663988.55 -0.601286 3.316
1496663988550979467 1496663988.55 -0.601286 3.316
1496663988550979467 1496663988.55 -0.601286 3.316
1496663988550979467 1496663988.55 -0.601286 3.316
1496663989151076368 1496663989.15 -0.812623 3.316
1496663989151076368 1496663989.15 -0.812623 3.316
1496663989151076368 1496663989.15 -0.812623 3.316
1496663989151076368 1496663989.15 -0.812623 3.316
1496663989515011560 1496663989.52 -0.920063 3.286
1496663989515011560 1496663989.52 -0.920063 3.286
1496663989515011560 1496663989.52 -0.920063 3.286
1496663989515011560 1496663989.52 -0.920063 3.286
1496663989515011560 1496663989.52 -0.920063 3.286
1496663989515011560 1496663989.52 -0.920063 3.286
1496663989515011560 1496663989.52 -0.920063 3.286
1496663989515011560 1496663989.52 -0.920063 3.286
1496663989515011560 1496663989.52 -0.920063 3.286
1496663989515011560 1496663989.52 -0.920063 3.286
1496663989515011560 1496663989.52 -0.920063 3.286
1496663989515011560 1496663989.52 -0.920063 3.286
1496663989515011560 1496663989.52 -0.920063 3.286
1496663989515011560 1496663989.52 -0.920063 3.286
1496663989515011560 1496663989.52 -0.920063 3.286
