1496669953778769879	1496669953.78	-0.35527084433	2.43409424609	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669953858275655	1496669953.86	-0.35612388333	2.43372196148	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669953977153166	1496669953.98	-0.356107531434	2.43488329923	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669954078880266	1496669954.08	-0.355429517401	2.43530322611	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669954158714168	1496669954.16	-0.355150440251	2.4352607759	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669954277696651	1496669954.28	-0.354700578703	2.43619314201	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669954378610796	1496669954.38	-0.353477139471	2.4365384844	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669954459304207	1496669954.46	-0.353560183161	2.43648073094	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669954577645925	1496669954.58	-0.353398561155	2.43596070858	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669954678787761	1496669954.68	-0.354160781014	2.4352066463	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669954758095758	1496669954.76	-0.353627750604	2.43511336626	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669954879536964	1496669954.88	-0.354131620788	2.43491770384	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669954978450191	1496669954.98	-0.354370424461	2.43469788028	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669955057952706	1496669955.06	-0.35549429584	2.43469855919	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669955177691438	1496669955.18	-0.355562579854	2.43510348822	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669955277663807	1496669955.28	-0.354642264811	2.43575841502	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669955357838439	1496669955.36	-0.355062795767	2.4366399995	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669955478477428	1496669955.48	-0.355060795445	2.4361630196	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669955577928841	1496669955.58	-0.354052258959	2.43614930216	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669955657940589	1496669955.66	-0.353058117275	2.43634408655	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669955778865115	1496669955.78	-0.353156374475	2.43609991819	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669955878684616	1496669955.88	-0.353531316643	2.43606627416	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669955958511144	1496669955.96	-0.354181291733	2.43547992659	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669956077300140	1496669956.08	-0.355021594857	2.43518908741	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669956177761334	1496669956.18	-0.35421736752	2.43558227479	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669956259155126	1496669956.26	-0.354063336974	2.43538513606	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669956377629682	1496669956.38	-0.354318545506	2.43677274306	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669956481630194	1496669956.48	-0.355176008289	2.4362332158	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669956562009436	1496669956.56	-1.20489185712	2.02599825761	-0.354981355814	2.43643765403	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669956681963012	1496669956.68	-1.18653338036	1.98827870212	-0.354878373119	2.43658711348	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669956781567855	1496669956.78	-1.17405455233	1.94115802689	-0.353733972582	2.43591280558	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669956861943791	1496669956.86	-1.16804404312	1.92311828376	-0.353375089111	2.43599394303	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669956981422073	1496669956.98	-1.16288962607	1.90031596145	-0.354509333291	2.43624521547	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669957081889462	1496669957.08	-1.15989697524	1.88446924225	-0.355061351847	2.43555070193	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669957162165816	1496669957.16	-1.14293388507	1.87814916847	-0.354551044197	2.43574735229	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669957281673611	1496669957.28	-1.08547548927	1.86991611121	-0.354334887342	2.43594741077	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669957384386809	1496669957.38	-1.02904664877	1.86415605008	-0.353891486804	2.43541545983	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669957461529990	1496669957.46	-0.992959006204	1.86312736161	-0.353653222079	2.4354413494	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669957584115069	1496669957.58	-0.946270549789	1.85840450435	-0.353719311272	2.43568778238	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669957682644663	1496669957.68	-0.919575757819	1.85135165622	-0.354710975596	2.4358219504	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669957762155085	1496669957.76	-0.898921565824	1.84701126506	-0.353633221256	2.43566066799	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669957884765154	1496669957.88	-0.858458395778	1.83861968643	-0.345955694323	2.43571828214	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669957982299596	1496669957.98	-0.824282931826	1.82827989491	-0.335253265028	2.43802017303	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669958061382143	1496669958.06	-0.791206607414	1.82224713841	-0.328081128579	2.440532457	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669958181601963	1496669958.18	-0.715781399934	1.80914089414	-0.320496786129	2.44342080683	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669958281592171	1496669958.28	-0.66342950702	1.80067464803	-0.318207427529	2.44417916591	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669958361864156	1496669958.36	-0.6360158234	1.798160902	-0.315904727557	2.44483209274	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669958481498016	1496669958.48	-0.588235114567	1.7957582361	-0.37010396842	2.44035239506	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669958582686597	1496669958.58	-0.546256132512	1.79712501171	-0.390536421156	2.4363487555	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669958663645187	1496669958.66	-0.517128307884	1.79973318714	-0.391530157953	2.43446751872	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669958781800280	1496669958.78	-0.456733022777	1.80384162659	-0.382166542909	2.43440722173	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669958882143075	1496669958.88	-0.406848224043	1.80595002816	-0.371240946762	2.43503441641	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669958961798542	1496669958.96	-0.378878463754	1.80906713788	-0.365708118617	2.43500594343	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669959081599629	1496669959.08	-0.327990734989	1.81477110106	-0.35929531767	2.43453407803	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669959182290892	1496669959.18	-0.287888056897	1.81878290932	-0.352434244036	2.43413072158	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669959261899607	1496669959.26	-0.263286030464	1.81986039937	-0.345719734844	2.43576440395	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669959380819601	1496669959.38	-0.215192990662	1.81638914386	-0.332273386932	2.43764476603	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669959481895533	1496669959.48	-0.172814344614	1.81231824595	-0.329964436816	2.43850609655	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669959561677678	1496669959.56	-0.145072759464	1.81382504601	-0.328685158724	2.43888423242	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669959664941981	1496669959.66	-0.0563674972958	1.80893155679	-0.358736631529	2.43801917336	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669959785084911	1496669959.79	0.00609075728898	1.80520500067	-0.388299881139	2.43512912879	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669959868487143	1496669959.87	0.03913148307	1.80321066853	-0.394845164222	2.43353353034	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669959986159581	1496669959.99	0.0949472290534	1.80148461867	-0.394038992922	2.43263599973	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669960085302340	1496669960.09	0.145072110325	1.80104397819	-0.384903113222	2.43288469547	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669960165132723	1496669960.17	0.187646503157	1.80212338429	-0.376214183778	2.43372174802	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669960285717243	1496669960.29	0.197590717704	1.90017702595	-0.366237129841	2.43483107926	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669960387051392	1496669960.39	0.262065799185	1.85583881177	-0.360577470016	2.43468894481	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669960465255591	1496669960.47	0.295853002169	1.82673940143	-0.358148715903	2.43499296123	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669960586895322	1496669960.59	0.337887607472	1.78271946817	-0.35539727627	2.43516900654	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669960685837667	1496669960.69	0.361946041986	1.74563259909	-0.354881750827	2.43531100574	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669960765302193	1496669960.77	0.373047390802	1.72174504088	-0.354699844094	2.43561511632	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669960885764640	1496669960.89	0.384286997818	1.68782440693	-0.354373891733	2.43575244444	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669960985145503	1496669960.99	0.38728648521	1.66242439681	-0.35414250102	2.43547167908	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669961065103033	1496669961.07	0.388329357892	1.64855909631	-0.354148399715	2.43583245868	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669961186218648	1496669961.19	0.389135423184	1.62683835019	-0.354849030278	2.43549976983	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669961285859808	1496669961.29	0.389135423184	1.62683835019	-0.355674169536	2.43517227071	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669961364930495	1496669961.36	0.389135423184	1.62683835019	-0.355429088645	2.43540144066	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669961484383145	1496669961.48	0.389135423184	1.62683835019	-0.354689522577	2.43520027077	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669961585851706	1496669961.59	0.389135423184	1.62683835019	-0.354528678923	2.43536226869	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669961664186986	1496669961.66	0.389135423184	1.62683835019	-0.353854143391	2.43539581111	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669961768837468	1496669961.77	0.389135423184	1.62683835019	-0.354935854133	2.43558933589	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669961888733442	1496669961.89	0.389135423184	1.62683835019	-0.355768044831	2.43615676286	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669961968798208	1496669961.97	0.389135423184	1.62683835019	-0.355910620817	2.43596854145	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669962068501324	1496669962.07	0.389135423184	1.62683835019	-0.354955504235	2.43610534557	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669962188342407	1496669962.19	"1/0"	"1/0"	-0.355109823707	2.43630174845	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669962269849553	1496669962.27	"1/0"	"1/0"	-0.354408455006	2.43680501514	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669962368666193	1496669962.37	"1/0"	"1/0"	-0.355155413609	2.43688953298	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669962488571993	1496669962.49	"1/0"	"1/0"	-0.355864139795	2.43614839221	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669962568765975	1496669962.57	"1/0"	"1/0"	-0.355845186423	2.43618403518	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669962672355870	1496669962.67	"1/0"	"1/0"	-0.354481001361	2.43641869661	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669962792589741	1496669962.79	"1/0"	"1/0"	-0.354510923456	2.43615683706	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669962872310704	1496669962.87	"1/0"	"1/0"	-0.354260769164	2.43586606552	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669962980784112	1496669962.98	"1/0"	"1/0"	-0.355366708078	2.43511331268	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496669963060897205	1496669963.06	"1/0"	"1/0"	-0.355594339495	2.43520276043	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
