1	1496670010.94	1.55388689041	-2.75758981705	
1	1496670011.04	1.55388689041	-2.75758981705	
1	1496670011.14	1.55388689041	-2.75758981705	
1	1496670011.24	1.55388689041	-2.75758981705	
1	1496670011.34	1.55388689041	-2.75758981705	
1	1496670011.44	1.55388689041	-2.75758981705	
1	1496670011.54	1.55388689041	-2.75758981705	
1	1496670011.64	1.55388689041	-2.75758981705	
1	1496670011.74	1.55388689041	-2.75758981705	
1	1496670011.84	1.55388689041	-2.75758981705	
1	1496670011.94	1.55388689041	-2.75758981705	
1	1496670012.04	1.55388689041	-2.75758981705	
1	1496670012.14	1.55388689041	-2.75758981705	
1	1496670012.24	1.55388689041	-2.75758981705	
1	1496670012.34	1.55388689041	-2.75758981705	
1	1496670012.44	1.55388689041	-2.75758981705	
1	1496670012.54	1.55388689041	-2.75758981705	
1	1496670012.64	1.55388689041	-2.75758981705	
1	1496670012.74	1.55388689041	-2.75758981705	
1	1496670012.84	1.55388689041	-2.75758981705	
1	1496670012.94	1.55388689041	-2.75758981705	
1	1496670013.04	1.55388689041	-2.75758981705	
1	1496670013.14	1.55388689041	-2.75758981705	
1	1496670013.24	1.55388689041	-2.75758981705	
1	1496670013.34	1.55388689041	-2.75758981705	
1	1496670013.44	1.55388689041	-2.75758981705	
1	1496670013.54	1.55388689041	-2.75758981705	
1	1496670013.64	1.55388689041	-2.75758981705	
1	1496670013.74	1.2206120491	-2.09994244576	
1	1496670013.84	1.18306291103	-2.06586909294	
1	1496670013.94	1.15088438988	-2.03383708	
1	1496670014.04	1.13109481335	-2.00290894508	
1	1496670014.14	1.11988484859	-1.97001886368	
1	1496670014.24	1.1200927496	-1.93447244167	
1	1496670014.34	1.13197624683	-1.89525640011	
1	1496670014.44	1.15250790119	-1.85308158398	
1	1496670014.54	1.17155659199	-1.81351423264	
1	1496670014.64	1.19147443771	-1.77916514874	
1	1496670014.74	1.19932329655	-1.74630618095	
1	1496670014.84	1.19803261757	-1.71270298958	
1	1496670014.94	1.18892371655	-1.67671954632	
1	1496670015.04	1.17090511322	-1.63787019253	
1	1496670015.14	1.14934134483	-1.59448480606	
1	1496670015.24	1.12569820881	-1.55183839798	
1	1496670015.34	1.10205590725	-1.5145111084	
1	1496670015.44	1.08819139004	-1.48184418678	
1	1496670015.54	1.08635914326	-1.45177674294	
1	1496670015.64	1.09213328362	-1.41839385033	
1	1496670015.74	1.10725057125	-1.3812930584	
1	1496670015.84	1.13040912151	-1.34027051926	
1	1496670015.94	1.15522873402	-1.29920232296	
1	1496670016.04	1.17804288864	-1.26234841347	
1	1496670016.14	1.19107604027	-1.22882974148	
1	1496670016.24	1.19519197941	-1.1953574419	
1	1496670016.34	1.19461667538	-1.16105771065	
1	1496670016.44	1.18989288807	-1.1234716177	
1	1496670016.54	1.17999410629	-1.0830411911	
1	1496670016.64	1.16538143158	-1.03966712952	
1	1496670016.74	1.14969837666	-0.995634138584	
1	1496670016.84	1.12952792645	-0.95298320055	
1	1496670016.94	1.11450958252	-0.91642510891	
1	1496670017.04	1.11042141914	-0.882900178432	
1	1496670017.14	1.11440980434	-0.849497497082	
1	1496670017.24	1.12660515308	-0.813861906528	
1	1496670017.34	1.1446621418	-0.773280382156	
1	1496670017.44	1.16762900352	-0.72938221693	
1	1496670017.54	1.18699407578	-0.688459634781	
1	1496670017.64	1.20251238346	-0.653830528259	
1	1496670017.74	1.21238446236	-0.623191952705	
1	1496670017.84	1.21311414242	-0.594227969646	
1	1496670017.94	1.20918679237	-0.564642190933	
1	1496670018.04	1.19780921936	-0.532382786274	
1	1496670018.14	1.18026471138	-0.497074782848	
1	1496670018.24	1.16019165516	-0.457911223173	
1	1496670018.34	1.13756942749	-0.418127596378	
1	1496670018.44	1.11405944824	-0.383859395981	
1	1496670018.54	1.10183548927	-0.353235602379	
1	1496670018.64	1.10069668293	-0.323924422264	
1	1496670018.74	1.10952556133	-0.293935984373	
1	1496670018.84	1.12833464146	-0.25990909338	
1	1496670018.94	1.15591919422	-0.221560195088	
1	1496670019.04	1.19045841694	-0.176907330751	
1	1496670019.14	1.2234454155	-0.12911196053	
1	1496670019.24	1.2573786974	-0.0819130167365	
1	1496670019.34	1.27805840969	-0.040121756494	
1	1496670019.44	1.29077661037	-0.00160746555775	
1	1496670019.54	1.2996366024	0.035800922662	
1	1496670019.64	1.29728651047	0.06866171211	
1	1496670019.74	1.28468549252	0.0957696437836	
1	1496670019.84	1.26271796227	0.115672178566	
1	1496670019.94	1.23788928986	0.128308236599	
1	1496670020.04	1.21887278557	0.141004607081	
1	1496670020.14	1.2032507658	0.157462596893	
1	1496670020.24	1.18794488907	0.177724152803	
1	1496670020.34	1.16922545433	0.20087878406	
1	1496670020.44	1.14635634422	0.224141702056	
1	1496670020.54	1.12271177769	0.252387523651	
1	1496670020.64	1.09749650955	0.288807153702	
1	1496670020.74	1.06832873821	0.324260771275	
1	1496670020.84	1.03783631325	0.359257251024	
1	1496670020.94	1.01059949398	0.389973342419	
1	1496670021.04	0.984483003616	0.409206211567	
1	1496670021.14	0.95948523283	0.41717723012	
1	1496670021.24	0.933305382729	0.419206827879	
1	1496670021.34	0.904817819595	0.413559824228	
1	1496670021.44	0.874066233635	0.39867708087	
1	1496670021.54	0.840612828732	0.378600358963	
1	1496670021.64	0.806841492653	0.355388432741	
1	1496670021.74	0.777236700058	0.334271490574	
1	1496670021.84	0.751531541348	0.324766784906	
1	1496670021.94	0.726314544678	0.323297530413	
1	1496670022.04	0.698176205158	0.328217029572	
1	1496670022.14	0.66560536623	0.338906049728	
