1 1497260115.14 1.11204 -0.307661
1 1497260115.24 1.11204 -0.307661
1 1497260115.34 1.11204 -0.307661
1 1497260115.44 1.11204 -0.307661
1 1497260115.54 1.11204 -0.307661
1 1497260115.64 1.11204 -0.307661
1 1497260115.74 1.11204 -0.307661
1 1497260115.84 1.11204 -0.307661
1 1497260115.94 1.11204 -0.307661
1 1497260116.04 1.11204 -0.307661
1 1497260116.14 1.11204 -0.307661
1 1497260116.24 1.11204 -0.307661
1 1497260116.34 1.11204 -0.307661
1 1497260116.44 1.11204 -0.307661
1 1497260116.54 1.11204 -0.307661
1 1497260116.64 1.11204 -0.307661
1 1497260116.74 1.11204 -0.307661
1 1497260116.84 1.11204 -0.307661
1 1497260116.94 1.11204 -0.307661
1 1497260117.04 1.11204 -0.307661
1 1497260117.14 1.11204 -0.307661
1 1497260117.24 1.11204 -0.307661
1 1497260117.34 1.11204 -0.307661
1 1497260117.44 1.0511 0.588283
1 1497260117.54 1.05584 0.648568
1 1497260117.64 1.05394 0.716713
1 1497260117.74 1.04676 0.789504
1 1497260117.84 1.0386 0.864553
1 1497260117.94 1.01933 0.935013
1 1497260118.04 1.0092 0.999572
1 1497260118.14 1.00769 1.0621
1 1497260118.24 1.01662 1.12728
1 1497260118.34 1.04005 1.19672
1 1497260118.44 1.06878 1.26914
1 1497260118.54 1.09853 1.33751
1 1497260118.64 1.11763 1.39857
1 1497260118.74 1.12314 1.45536
1 1497260118.84 1.12414 1.51415
1 1497260118.94 1.11616 1.57615
1 1497260119.04 1.10363 1.63942
1 1497260119.14 1.0904 1.70199
1 1497260119.24 1.07664 1.76005
1 1497260119.34 1.06999 1.81363
1 1497260119.44 1.07419 1.86789
1 1497260119.54 1.08627 1.9264
1 1497260119.64 1.10675 1.99332
1 1497260119.74 1.13335 2.06738
1 1497260119.84 1.16085 2.14351
1 1497260119.94 1.18592 2.22057
1 1497260120.04 1.19395 2.28404
1 1497260120.14 1.19178 2.34691
1 1497260120.24 1.17352 2.3964
1 1497260120.34 1.14177 2.43463
1 1497260120.44 1.10669 2.47155
1 1497260120.54 1.07053 2.50001
