1496663504612394529	1496663504.61	1.06113287913	3.16392707135	
1496663504716770269	1496663504.72	1.09457385774	3.22985169595	
1496663504797123941	1496663504.8	1.10511768131	3.24888613912	
1496663504916506269	1496663504.92	1.11954901557	3.29856818311	
1496663505020444175	1496663505.02	1.12904515289	3.34826782533	
1496663505101647863	1496663505.1	1.13505381008	3.4022147269	
1496663505220826260	1496663505.22	1.12663266491	3.4498641231	
1496663505326266810	1496663505.33	1.10031400743	3.47728364794	
1496663505405578215	1496663505.41	1.0878533179	3.49346351676	
1496663505525893687	1496663505.53	1.07322001333	3.51733697423	
1496663505621068192	1496663505.62	1.05929742195	3.53222413929	
1496663505700765792	1496663505.7	1.05555321666	3.53592356258	0.99257651816	3.63890954777	
1496663505820714223	1496663505.82	1.05555321666	3.53592356258	0.972340305226	3.64619709915	
1496663505921501174	1496663505.92	1.05555321666	3.53592356258	0.948699694229	3.6936716322	
1496663506001527639	1496663506.0	1.05555321666	3.53592356258	0.933706121793	3.70355641384	
1496663506119960935	1496663506.12	1.05555321666	3.53592356258	0.904502495204	3.71681195186	
1496663506220925849	1496663506.22	1.05555321666	3.53592356258	0.838134385988	3.74750638147	
1496663506301712063	1496663506.3	1.05555321666	3.53592356258	0.776389744905	3.77790771184	
1496663506420264043	1496663506.42	1.05555321666	3.53592356258	0.721226950231	3.78799486931	
1496663506521255995	1496663506.52	1.05555321666	3.53592356258	0.678316035427	3.7839642855	
1496663506600971116	1496663506.6	1.05555321666	3.53592356258	0.631206421895	3.80318291314	
1496663506720053122	1496663506.72	"1/0"	"1/0"	0.5945699298	3.77894175381	
1496663506821410572	1496663506.82	"1/0"	"1/0"	0.559434544335	3.76391546826	
1496663506901211772	1496663506.9	"1/0"	"1/0"	0.539458354691	3.76369732464	
1496663507020408485	1496663507.02	"1/0"	"1/0"	0.473197673439	3.80403220756	
1496663507121120453	1496663507.12	"1/0"	"1/0"	0.447598116207	3.80858169442	
1496663507205149527	1496663507.21	"1/0"	"1/0"	0.387763118491	3.82405130963	
1496663507302376798	1496663507.3	"1/0"	"1/0"	0.349697711756	3.82922181844	
1496663507424723337	1496663507.42	"1/0"	"1/0"	0.315044181066	3.82493648436	
1496663507504509121	1496663507.5	"1/0"	"1/0"	0.291198639203	3.8233067274	
