1 1497260869.27 1.17382 -0.183089
1 1497260869.37 1.17382 -0.183089
1 1497260869.47 1.17382 -0.183089
1 1497260869.57 1.17382 -0.183089
1 1497260869.67 1.17382 -0.183089
1 1497260869.77 1.17382 -0.183089
1 1497260869.87 1.17382 -0.183089
1 1497260869.97 1.17382 -0.183089
1 1497260870.07 1.17382 -0.183089
1 1497260870.17 1.17382 -0.183089
1 1497260870.27 1.17382 -0.183089
1 1497260870.37 1.17382 -0.183089
1 1497260870.47 1.17382 -0.183089
1 1497260870.57 1.17382 -0.183089
1 1497260870.67 1.17382 -0.183089
1 1497260870.77 1.17382 -0.183089
1 1497260870.87 1.17382 -0.183089
1 1497260870.97 1.17382 -0.183089
1 1497260871.07 1.17382 -0.183089
1 1497260871.17 1.17382 -0.183089
1 1497260871.27 1.17382 -0.183089
1 1497260871.37 1.17382 -0.183089
1 1497260871.47 1.17382 -0.183089
1 1497260871.57 1.17382 -0.183089
1 1497260871.67 1.17382 -0.183089
1 1497260871.77 1.17382 -0.183089
1 1497260871.87 0.958747 0.410522
1 1497260871.97 0.936741 0.471478
1 1497260872.07 0.915367 0.527448
1 1497260872.17 0.911054 0.574808
1 1497260872.27 0.914409 0.622013
1 1497260872.37 0.931785 0.672329
1 1497260872.47 0.9639 0.723401
1 1497260872.57 1.0082 0.772948
1 1497260872.67 1.05018 0.819193
1 1497260872.77 1.09042 0.859818
1 1497260872.87 1.11085 0.901044
1 1497260872.97 1.12102 0.947124
1 1497260873.07 1.12181 0.999296
1 1497260873.17 1.11262 1.05987
1 1497260873.27 1.09991 1.1259
1 1497260873.37 1.08331 1.19125
1 1497260873.47 1.06682 1.25012
1 1497260873.57 1.06305 1.30017
1 1497260873.67 1.07023 1.34644
1 1497260873.77 1.08799 1.39364
1 1497260873.87 1.12004 1.44414
1 1497260873.97 1.16523 1.49657
1 1497260874.07 1.20891 1.54905
1 1497260874.17 1.24894 1.59486
1 1497260874.27 1.27328 1.63626
1 1497260874.37 1.28966 1.67974
1 1497260874.47 1.29835 1.72742
1 1497260874.57 1.29467 1.78039
1 1497260874.67 1.28384 1.83529
1 1497260874.77 1.27538 1.89188
1 1497260874.87 1.26242 1.93892
1 1497260874.97 1.2574 1.98066
1 1497260875.07 1.26428 2.02262
1 1497260875.17 1.27755 2.07161
1 1497260875.27 1.29107 2.12599
1 1497260875.37 1.29107 2.12599
1 1497260875.47 1.29107 2.12599
1 1497260875.57 1.29107 2.12599
1 1497260875.67 1.29107 2.12599
1 1497260875.77 1.29107 2.12599
1 1497260875.87 1.29107 2.12599
1 1497260875.97 1.29107 2.12599
1 1497260876.07 1.29107 2.12599
1 1497260876.17 1.1551 2.66353
1 1497260876.27 1.1042 2.66205
1 1497260876.37 1.04632 2.65448
1 1497260876.47 0.991184 2.64791
1 1497260876.57 0.944205 2.64688
1 1497260876.67 0.902338 2.65867
1 1497260876.77 0.859223 2.67528
1 1497260876.87 0.810695 2.69853
1 1497260876.97 0.755389 2.7313
1 1497260877.07 0.695892 2.77156
1 1497260877.17 0.636328 2.81158
1 1497260877.27 0.582498 2.84987
1 1497260877.37 0.535975 2.87438
1 1497260877.47 0.494336 2.87913
1 1497260877.57 0.450707 2.87084
1 1497260877.67 0.402079 2.8534
1 1497260877.77 0.345434 2.82638
1 1497260877.87 0.283627 2.79776
1 1497260877.97 0.220625 2.77306
1 1497260878.07 0.16442 2.75284
