1497261492493025551	1497261492.49	0.806857851476	0.138676210344	
1497261492595911607	1497261492.6	0.80995128886	0.159718449861	
1497261492697216947	1497261492.7	0.811042702797	0.185014381675	
1497261492793890984	1497261492.79	0.814755261612	0.225150421493	
1497261492901901079	1497261492.9	0.8154141951	0.282885384308	
1497261492995161528	1497261493.0	0.815295558831	0.342173387113	
1497261493095167415	1497261493.1	0.814584513066	0.392915574011	
1497261493196801838	1497261493.2	0.810027117177	0.44094778807	
1497261493297256883	1497261493.3	0.8040034804	0.490766336997	
1497261493395674746	1497261493.4	0.800638841645	0.545318505154	
1497261493495391006	1497261493.5	0.799039693906	0.595019052558	
1497261493593708755	1497261493.59	0.796795861787	0.621647621326	
1497261493694718571	1497261493.69	0.794402541944	0.642755842772	
1497261493796488805	1497261493.8	0.793470267884	0.66408462806	
1497261493897423626	1497261493.9	0.796100302326	0.692163039536	
1497261493996410928	1497261494.0	0.820732192585	0.782107080986	0.796100302326	0.692163039536	
1497261494095008511	1497261494.1	0.824467769332	0.826144827403	0.796100302326	0.692163039536	
1497261494197192288	1497261494.2	0.828548837667	0.869617768013	0.796100302326	0.692163039536	
1497261494298012435	1497261494.3	0.832811093384	0.915616099565	0.796100302326	0.692163039536	
1497261494396133264	1497261494.4	0.837955357578	0.959619683629	0.796100302326	0.692163039536	
1497261494497183370	1497261494.5	0.844824066174	1.00120426248	0.796100302326	0.692163039536	
1497261494599114486	1497261494.6	0.845813755646	1.04631957162	0.796100302326	0.692163039536	
1497261494696469154	1497261494.7	0.845626429556	1.099054489	0.796100302326	0.692163039536	
1497261494795290809	1497261494.8	0.847322608599	1.15470717612	0.796100302326	0.692163039536	
1497261494895995566	1497261494.9	0.848689627241	1.21164841963	"1/0"	"1/0"	
1497261494997494963	1497261495.0	0.855051584661	1.26737375903	"1/0"	"1/0"	
1497261495096197066	1497261495.1	0.86283067836	1.31594302217	"1/0"	"1/0"	
1497261495197385853	1497261495.2	0.869565611738	1.35437539659	"1/0"	"1/0"	
1497261495297289115	1497261495.3	0.881080410182	1.39828512073	"1/0"	"1/0"	
1497261495397783984	1497261495.4	0.891081939901	1.44302187366	"1/0"	"1/0"	
1497261495498105156	1497261495.5	0.90038259021	1.49218602465	"1/0"	"1/0"	
1497261495596678045	1497261495.6	0.909805996951	1.54822093909	"1/0"	"1/0"	
1497261495700409678	1497261495.7	0.916044953277	1.60707921877	"1/0"	"1/0"	
1497261495798882008	1497261495.8	0.919432384584	1.66420902073	"1/0"	"1/0"	
1497261495898563051	1497261495.9	0.923736705303	1.71866360232	"1/0"	"1/0"	
1497261495999049001	1497261496.0	0.923888265471	1.77392825281	"1/0"	"1/0"	
1497261496098764252	1497261496.1	0.925154826147	1.83443870798	"1/0"	"1/0"	
1497261496198318225	1497261496.2	0.929155088462	1.894675617	"1/0"	"1/0"	
1497261496298187049	1497261496.3	0.933374972922	1.9553630912	"1/0"	"1/0"	
1497261496396786386	1497261496.4	0.938163181058	2.01141984888	"1/0"	"1/0"	
1497261496504733570	1497261496.5	0.94218178271	2.04635556139	"1/0"	"1/0"	
1497261496597906227	1497261496.6	0.949427313701	2.08401242477	"1/0"	"1/0"	
1497261496704386314	1497261496.7	0.966570067802	2.12247855723	"1/0"	"1/0"	
1497261496799220863	1497261496.8	0.97061982724	2.16342543005	"1/0"	"1/0"	
1497261496898199405	1497261496.9	0.972120023441	2.20659061084	"1/0"	"1/0"	
1497261496998942718	1497261497.0	0.964913082467	2.24825102532	"1/0"	"1/0"	
1497261497099408441	1497261497.1	0.960368769608	2.28382623431	"1/0"	"1/0"	
1497261497199043125	1497261497.2	0.952236612745	2.31313630258	"1/0"	"1/0"	
1497261497300180310	1497261497.3	0.936986195105	2.34897015633	"1/0"	"1/0"	
1497261497399354550	1497261497.4	0.912325914608	2.38834258039	"1/0"	"1/0"	
1497261497498386362	1497261497.5	0.900162737935	2.40817145732	"1/0"	"1/0"	
1497261497596996767	1497261497.6	0.890994601656	2.4219152325	"1/0"	"1/0"	
1497261497699405474	1497261497.7	0.881814626605	2.43543543285	"1/0"	"1/0"	
1497261497798637426	1497261497.8	0.77540865843	2.53045502887	"1/0"	"1/0"	
1497261497899278545	1497261497.9	0.732362269023	2.56076426447	"1/0"	"1/0"	
1497261498000183975	1497261498.0	0.697215900869	2.58796426669	"1/0"	"1/0"	
1497261498097335750	1497261498.1	0.657247428886	2.61695254443	"1/0"	"1/0"	
1497261498198109139	1497261498.2	0.613055741092	2.64416529869	"1/0"	"1/0"	
1497261498299132612	1497261498.3	0.569102438166	2.66475055711	"1/0"	"1/0"	
1497261498399252463	1497261498.4	0.528864947636	2.68211721625	"1/0"	"1/0"	
1497261498498862035	1497261498.5	0.528864947636	2.68211721625	"1/0"	"1/0"	
1497261498599015431	1497261498.6	0.528864947636	2.68211721625	"1/0"	"1/0"	
1497261498700151583	1497261498.7	0.528864947636	2.68211721625	0.440433636028	2.5666348961	"1/0"	"1/0"	
1497261498800217939	1497261498.8	0.528864947636	2.68211721625	0.41753161432	2.54398348343	"1/0"	"1/0"	
1497261498900459645	1497261498.9	0.528864947636	2.68211721625	0.396035589097	2.52620447727	"1/0"	"1/0"	
1497261499000865309	1497261499.0	0.528864947636	2.68211721625	0.381345040938	2.50870161063	"1/0"	"1/0"	
1497261499100789658	1497261499.1	0.528864947636	2.68211721625	0.363568786455	2.49040946175	"1/0"	"1/0"	
1497261499205631921	1497261499.21	0.528864947636	2.68211721625	0.336390307575	2.47023537703	"1/0"	"1/0"	
1497261499300441061	1497261499.3	0.528864947636	2.68211721625	0.307645824108	2.44609960877	"1/0"	"1/0"	
1497261499401216224	1497261499.4	"1/0"	"1/0"	0.275426106848	2.4151979195	"1/0"	"1/0"	
1497261499500805668	1497261499.5	"1/0"	"1/0"	0.245682549185	2.38427485313	"1/0"	"1/0"	
1497261499600231872	1497261499.6	"1/0"	"1/0"	0.218830232881	2.35378328264	"1/0"	"1/0"	
1497261499700784685	1497261499.7	"1/0"	"1/0"	0.204257009783	2.32743241767	"1/0"	"1/0"	
1497261499801272375	1497261499.8	"1/0"	"1/0"	0.192139497958	2.30099009562	"1/0"	"1/0"	
1497261499901461824	1497261499.9	"1/0"	"1/0"	0.191363920423	2.26721313213	"1/0"	"1/0"	
1497261499999191962	1497261500.0	"1/0"	"1/0"	0.190360066448	2.22379703308	"1/0"	"1/0"	
1497261500102250557	1497261500.1	"1/0"	"1/0"	0.190453919235	2.17892009964	"1/0"	"1/0"	
1497261500202145534	1497261500.2	"1/0"	"1/0"	0.190871389317	2.13318702244	"1/0"	"1/0"	
1497261500301563337	1497261500.3	"1/0"	"1/0"	0.192464646601	2.09070584887	"1/0"	"1/0"	
1497261500402034056	1497261500.4	"1/0"	"1/0"	0.195768945204	2.05323728094	"1/0"	"1/0"	
1497261500502188381	1497261500.5	"1/0"	"1/0"	0.201377141931	2.02308223304	"1/0"	"1/0"	
1497261500602367521	1497261500.6	"1/0"	"1/0"	0.199338865404	1.99028439299	"1/0"	"1/0"	
1497261500702215963	1497261500.7	"1/0"	"1/0"	0.192597976594	1.95103852487	"1/0"	"1/0"	
1497261500802434075	1497261500.8	"1/0"	"1/0"	0.187207575772	1.90399299106	"1/0"	"1/0"	
1497261500903100046	1497261500.9	"1/0"	"1/0"	0.181223160311	1.85842192468	"1/0"	"1/0"	
1497261501001762856	1497261501.0	"1/0"	"1/0"	0.17119641967	1.81092979502	"1/0"	"1/0"	
1497261501104081390	1497261501.1	"1/0"	"1/0"	0.160696831146	1.76880156358	"1/0"	"1/0"	
1497261501202844846	1497261501.2	"1/0"	"1/0"	0.144979645581	1.73292417566	"1/0"	"1/0"	
1497261501302328681	1497261501.3	"1/0"	"1/0"	0.126043601454	1.69987359427	"1/0"	"1/0"	
1497261501402788238	1497261501.4	"1/0"	"1/0"	0.110926009487	1.66619849903	"1/0"	"1/0"	
1497261501503964320	1497261501.5	"1/0"	"1/0"	0.0870750187518	1.63612083007	"1/0"	"1/0"	
1497261501603032990	1497261501.6	"1/0"	"1/0"	0.0629879336625	1.61318911654	"1/0"	"1/0"	
1497261501701487972	1497261501.7	"1/0"	"1/0"	0.0341242189742	1.5963341553	"1/0"	"1/0"	
1497261501802783437	1497261501.8	"1/0"	"1/0"	0.00578734403132	1.5856266292	"1/0"	"1/0"	
1497261501903168793	1497261501.9	"1/0"	"1/0"	-0.023506570525	1.57764601472	"1/0"	"1/0"	
1497261502001006028	1497261502.0	"1/0"	"1/0"	-0.0581946226034	1.57381819199	"1/0"	"1/0"	
1497261502100907049	1497261502.1	"1/0"	"1/0"	-0.105627030113	1.56466197127	"1/0"	"1/0"	
1497261502201881796	1497261502.2	"1/0"	"1/0"	-0.158610100408	1.55676077521	"1/0"	"1/0"	
1497261502299695618	1497261502.3	"1/0"	"1/0"	-0.20435447843	1.57170862312	"1/0"	"1/0"	
1497261502401795885	1497261502.4	"1/0"	"1/0"	-0.254505418581	1.58091471833	"1/0"	"1/0"	
1497261502502157551	1497261502.5	"1/0"	"1/0"	-0.300355106121	1.59338463835	"1/0"	"1/0"	
1497261502601897484	1497261502.6	"1/0"	"1/0"	-0.338721697442	1.60532716486	"1/0"	"1/0"	
1497261502701750556	1497261502.7	"1/0"	"1/0"	-0.379234069937	1.61582779778	"1/0"	"1/0"	
1497261502800602616	1497261502.8	"1/0"	"1/0"	-0.417229560582	1.63033400808	"1/0"	"1/0"	
1497261502902511515	1497261502.9	"1/0"	"1/0"	-0.453309413149	1.64810520252	"1/0"	"1/0"	
1497261503001011671	1497261503.0	"1/0"	"1/0"	-0.483977129881	1.66877958223	"1/0"	"1/0"	
1497261503103431324	1497261503.1	"1/0"	"1/0"	-0.507356504406	1.69463797534	"1/0"	"1/0"	
1497261503208509023	1497261503.21	"1/0"	"1/0"	-0.522811653311	1.72021593324	"1/0"	"1/0"	
