1496663776352762334	1496663776.35	0.536582721665	1.89220838233	
1496663776453923690	1496663776.45	0.548568558919	1.94035235504	
1496663776573848142	1496663776.57	0.556826356974	1.9791611754	
1496663776653407971	1496663776.65	0.561589020514	2.00190743716	
1496663776753171418	1496663776.75	0.562128138595	2.0424723625	
1496663776873893071	1496663776.87	0.556823069411	2.07969027908	
1496663776992463202	1496663776.99	0.558953104298	2.12114204843	
1496663777090198212	1496663777.09	0.541449896224	2.15999765051	
1496663777169381951	1496663777.17	0.530732795207	2.18133382232	
1496663777290328431	1496663777.29	0.517939214112	2.20539225039	
1496663777354043542	1496663777.35	0.517962060319	2.2251940994	
1496663777473774558	1496663777.47	0.512160326088	2.24823424528	
1496663777554005278	1496663777.55	0.511384499656	2.26629974036	
1496663777653374844	1496663777.65	0.517357366498	2.30834130776	
1496663777773628711	1496663777.77	0.525746481611	2.34919827832	
1496663777853564512	1496663777.85	0.531900920146	2.37191600594	
1496663777989247422	1496663777.99	0.54292938603	2.41914727312	
1496663778070941490	1496663778.07	0.536448641655	2.43341629948	
1496663778188702156	1496663778.19	0.535274427925	2.47100938601	
1496663778289637149	1496663778.29	0.516488309005	2.50344924207	
1496663778368625962	1496663778.37	0.506391101996	2.52586413976	
1496663778488608589	1496663778.49	0.485122787292	2.5439918992	
1496663778584660946	1496663778.58	0.471931662619	2.57958385116	
1496663778666103125	1496663778.67	0.503660203131	2.60354471261	
1496663778786092738	1496663778.79	0.492249283923	2.6315970719	
1496663778891148817	1496663778.89	0.482368009572	2.65509196912	
1496663778969051460	1496663778.97	0.478307512034	2.66789391122	
1496663779091290159	1496663779.09	0.504525038844	2.72595784944	
1496663779189645064	1496663779.19	0.515731709413	2.78323847386	
1496663779269650089	1496663779.27	0.511613651472	2.79955952446	
1496663779389658956	1496663779.39	0.500926898788	2.81598855026	
1496663779489541730	1496663779.49	0.485484715989	2.83285653137	
1496663779570767257	1496663779.57	0.478277893081	2.84185808873	
1496663779690294286	1496663779.69	0.467529398417	2.85539419801	
1496663779790591948	1496663779.79	0.455398155596	2.87060515483	
1496663779869351965	1496663779.87	0.452314014896	2.87404414339	
1496663779989405725	1496663779.99	0.452314014896	2.87404414339	
1496663780090210564	1496663780.09	0.452314014896	2.87404414339	
1496663780169060453	1496663780.17	0.452314014896	2.87404414339	
1496663780288594027	1496663780.29	0.452314014896	2.87404414339	
1496663780353032440	1496663780.35	0.452314014896	2.87404414339	
1496663780472563140	1496663780.47	0.452314014896	2.87404414339	0.418005658217	3.07821633925	
1496663780553777348	1496663780.55	0.452314014896	2.87404414339	0.415040413703	3.08968576709	
1496663780657144903	1496663780.66	0.452314014896	2.87404414339	0.415208228265	3.11359140002	
1496663780776960248	1496663780.78	0.452314014896	2.87404414339	0.406248250731	3.13615101794	
1496663780857395101	1496663780.86	"1/0"	"1/0"	0.40761286549	3.15635934097	
1496663780964962378	1496663780.96	"1/0"	"1/0"	0.373332403923	3.17761765918	
1496663781086137326	1496663781.09	"1/0"	"1/0"	0.33258672889	3.19300724665	
1496663781189119521	1496663781.19	"1/0"	"1/0"	0.282769698929	3.21242869967	
1496663781269608944	1496663781.27	"1/0"	"1/0"	0.257056209112	3.21941441126	
1496663781388862170	1496663781.39	"1/0"	"1/0"	0.23404534256	3.2276987226	
1496663781488652207	1496663781.49	"1/0"	"1/0"	0.220457358435	3.23708500314	
1496663781569568942	1496663781.57	"1/0"	"1/0"	0.212149459633	3.24298015886	
1496663781687800992	1496663781.69	"1/0"	"1/0"	0.220188752018	3.24820136932	
1496663781769955755	1496663781.77	"1/0"	"1/0"	0.191096593033	3.26058383677	
1496663781872747163	1496663781.87	"1/0"	"1/0"	0.156546240141	3.26980781856	
1496663781992376123	1496663781.99	"1/0"	"1/0"	0.123032277534	3.27686340952	
1496663782072819231	1496663782.07	"1/0"	"1/0"	0.0907941185629	3.28017102349	
1496663782172953296	1496663782.17	"1/0"	"1/0"	0.0435753628146	3.28413643318	
1496663782252842648	1496663782.25	"1/0"	"1/0"	0.0284470487504	3.28641293909	
1496663782392109549	1496663782.39	"1/0"	"1/0"	-0.00481742553289	3.2880215675	
1496663782473052197	1496663782.47	"1/0"	"1/0"	-0.00346177245227	3.28596813097	
1496663782592303751	1496663782.59	"1/0"	"1/0"	-0.00686320547463	3.28333002518	
1496663782692421990	1496663782.69	"1/0"	"1/0"	-0.0765066285464	3.27650341587	
1496663782772344550	1496663782.77	"1/0"	"1/0"	-0.108589642272	3.27487139485	
1496663782892047521	1496663782.89	"1/0"	"1/0"	-0.151767104416	3.27469466947	
1496663782992090813	1496663782.99	"1/0"	"1/0"	-0.202574431446	3.27254065245	
1496663783072449710	1496663783.07	"1/0"	"1/0"	-0.234443818111	3.27389226259	
1496663783156030682	1496663783.16	"1/0"	"1/0"	-0.256640290239	3.27615524002	
