1496669000680810662	1496669000.68	0.559482378885	1.87347729588	
1496669000801219169	1496669000.8	0.56772074087	1.89526415706	
1496669000880482503	1496669000.88	0.575139385928	1.91128812155	
1496669000980405963	1496669000.98	0.573505502065	1.93709019208	
1496669001100890383	1496669001.1	0.572911184031	1.96774341491	
1496669001180173559	1496669001.18	0.56727988764	1.981149364	
1496669001280571996	1496669001.28	0.58127616751	2.05165718396	
1496669001401096409	1496669001.4	0.596684281793	2.09657555999	
1496669001480452489	1496669001.48	0.603477016023	2.11690614449	
1496669001580827531	1496669001.58	0.610504297478	2.14985003755	
1496669001700769254	1496669001.7	0.610346451571	2.17632839273	
1496669001780569397	1496669001.78	0.607130983775	2.19584610827	
1496669001880392384	1496669001.88	0.618034594115	2.2216557615	
1496669002000183732	1496669002.0	0.631777932217	2.23639167054	
1496669002080056989	1496669002.08	0.630393202558	2.27191221177	
1496669002181137995	1496669002.18	0.626540372106	2.33108878454	
1496669002300925099	1496669002.3	0.61725583356	2.36967648582	
1496669002380220840	1496669002.38	0.61373076778	2.39286718484	
1496669002488992167	1496669002.49	0.616681402815	2.42172726503	
1496669002608191387	1496669002.61	0.613066594029	2.44624731054	
1496669002688697634	1496669002.69	0.61025365849	2.47113409778	
1496669002790544563	1496669002.79	0.620235656169	2.51394761222	
1496669002908528261	1496669002.91	0.627771348271	2.55150988041	
1496669002988595109	1496669002.99	0.630765648279	2.57889876544	
1496669003089162161	1496669003.09	0.630490626813	2.61524766365	
1496669003209656753	1496669003.21	0.626639613299	2.65261705937	
1496669003288472536	1496669003.29	0.623323844444	2.68833294234	
1496669003388880294	1496669003.39	0.617284598758	2.73262252819	
1496669003508454744	1496669003.51	0.611620075301	2.77727161304	
1496669003588601475	1496669003.59	0.608034575791	2.8169261017	
1496669003696952218	1496669003.7	0.606237066795	2.8633652158	
1496669003776197235	1496669003.78	0.607173356142	2.89254579264	
1496669003880791201	1496669003.88	0.611423963026	2.93891824965	
1496669004000943711	1496669004.0	0.616671777031	2.9774355142	
1496669004080494421	1496669004.08	0.619705285291	3.00313232903	
1496669004184306027	1496669004.18	0.623421780317	3.0482063008	
1496669004304645454	1496669004.3	0.623399441935	3.08613216542	
1496669004384185476	1496669004.38	0.620817751553	3.10777814625	
1496669004484836171	1496669004.48	0.610433170734	3.14434484797	
1496669004605434982	1496669004.61	0.596595015342	3.16882048794	
1496669004684325774	1496669004.68	0.583585383534	3.18283267328	
1496669004784896239	1496669004.78	0.555144729074	3.21565740256	
1496669004904981424	1496669004.9	0.538030324948	3.24234526946	
1496669004984469431	1496669004.98	0.518132944523	3.2636642168	
1496669005083886941	1496669005.08	0.496275571154	3.28062869026	
1496669005204857521	1496669005.2	0.444219636272	3.32549583379	
1496669005284102846	1496669005.28	0.403415790945	3.35143922365	
1496669005390133382	1496669005.39	0.365348772801	3.37418865035	
1496669005508221435	1496669005.51	0.339785414268	3.39846369068	
