1496668745220013474 1496668745.22 0.730034 1.88231
1496668745300179711 1496668745.3 0.733673 1.9086
1496668745420030735 1496668745.42 0.738553 1.9502
1496668745519983102 1496668745.52 0.750154 2.00014
1496668745600538767 1496668745.6 0.758143 2.03789
1496668745719741114 1496668745.72 0.764273 2.10719
1496668745816250974 1496668745.82 0.767882 2.18393
1496668745896410823 1496668745.9 0.77692 2.23943
1496668746015918662 1496668746.02 0.7891 2.32443
1496668746120297685 1496668746.12 0.792289 2.38794
1496668746200582775 1496668746.2 0.791319 2.42355
1496668746280587578 1496668746.28 0.787162 2.4597
1496668746380613607 1496668746.38 0.782776 2.53872
1496668746502101187 1496668746.5 0.778799 2.60506
1496668746620223158 1496668746.62 0.77638 2.68095
1496668746681060233 1496668746.68 0.777062 2.72414
1496668746804375081 1496668746.8 0.78129 2.78684
1496668746920392506 1496668746.92 0.79171 2.85214
1496668746985900053 1496668746.99 0.800776 2.8903
1496668747104525240 1496668747.1 0.811121 2.94537
1496668747184419326 1496668747.18 0.814373 2.979
1496668747280868912 1496668747.28 0.817111 3.04236
1496668747401710769 1496668747.4 0.813142 3.09234
1496668747480391062 1496668747.48 0.807683 3.14244
1496668747584443456 1496668747.58 0.797902 3.17148
1496668747704539307 1496668747.7 0.77368 3.20893
1496668747784763872 1496668747.78 0.752662 3.24817
1496668747888857915 1496668747.89 0.745644 3.28517
1496668748008755880 1496668748.01 0.720571 3.3148
1496668748088170594 1496668748.09 0.672096 3.3582
1496668748188503997 1496668748.19 0.591002 3.40511
1496668748308644593 1496668748.31 0.539367 3.42726
1496668748388667008 1496668748.39 0.507279 3.44662
1496668748488253839 1496668748.49 0.466473 3.47432
1496668748608486939 1496668748.61 0.429866 3.49296
1496668748688335247 1496668748.69 0.396652 3.50955
1496668748788868650 1496668748.79 0.353158 3.52789
1496668748909259090 1496668748.91 0.303648 3.53095
1496668748988805733 1496668748.99 0.265676 3.53695
1496668749088677429 1496668749.09 0.219754 3.53457
1496668749209503401 1496668749.21 0.172871 3.52962
1496668749288272341 1496668749.29 0.138038 3.52653
1496668749388550010 1496668749.39 0.0883494 3.52829
1496668749508844127 1496668749.51 0.00494089 3.52613
1496668749588032062 1496668749.59 -0.0518029 3.5231
1496668749688398667 1496668749.69 -0.107964 3.51976
1496668749808862135 1496668749.81 -0.155365 3.52284
1496668749887989547 1496668749.89 -0.187292 3.52425
1496668749988491553 1496668749.99 -0.224509 3.50261
1496668750108257576 1496668750.11 -0.249118 3.47447
