1496663358589230675	1496663358.59	-0.674404692194	1.72588261878	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663358688427278	1496663358.69	-0.674404692194	1.72588261878	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663358770043474	1496663358.77	-0.674404692194	1.72588261878	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663358887960564	1496663358.89	-0.674404692194	1.72588261878	"1/0"	"1/0"	-0.393003190552	1.72759687237	"1/0"	"1/0"	"1/0"	"1/0"	
1496663358980207444	1496663358.98	-0.674404692194	1.72588261878	"1/0"	"1/0"	-0.410990020926	1.72070989799	"1/0"	"1/0"	"1/0"	"1/0"	
1496663359100096899	1496663359.1	-0.674404692194	1.72588261878	"1/0"	"1/0"	-0.394221108407	1.71518040136	"1/0"	"1/0"	"1/0"	"1/0"	
1496663359179954889	1496663359.18	-0.674404692194	1.72588261878	"1/0"	"1/0"	-0.38934102488	1.7136239015	"1/0"	"1/0"	"1/0"	"1/0"	
1496663359280208289	1496663359.28	-0.674404692194	1.72588261878	"1/0"	"1/0"	-0.333759037258	1.70335157214	"1/0"	"1/0"	"1/0"	"1/0"	
1496663359399858252	1496663359.4	-0.674404692194	1.72588261878	"1/0"	"1/0"	-0.321951460966	1.70006293081	"1/0"	"1/0"	"1/0"	"1/0"	
1496663359479639695	1496663359.48	-0.674404692194	1.72588261878	"1/0"	"1/0"	-0.314092094674	1.69977391008	"1/0"	"1/0"	"1/0"	"1/0"	
1496663359580098062	1496663359.58	"1/0"	"1/0"	"1/0"	"1/0"	-0.30167921994	1.69977933741	"1/0"	"1/0"	"1/0"	"1/0"	
1496663359700373541	1496663359.7	"1/0"	"1/0"	"1/0"	"1/0"	-0.29251518592	1.69977311409	"1/0"	"1/0"	"1/0"	"1/0"	
1496663359779939353	1496663359.78	"1/0"	"1/0"	"1/0"	"1/0"	-0.285044188544	1.69969506825	"1/0"	"1/0"	"1/0"	"1/0"	
1496663359880851954	1496663359.88	"1/0"	"1/0"	"1/0"	"1/0"	-0.285044188544	1.69969506825	"1/0"	"1/0"	"1/0"	"1/0"	
1496663360001754190	1496663360.0	"1/0"	"1/0"	-0.0156977074213	1.704591673	"1/0"	"1/0"	"1/0"	"1/0"	-0.285044188544	1.69969506825	"1/0"	"1/0"	
1496663360081145187	1496663360.08	"1/0"	"1/0"	0.00332941290088	1.69832929953	"1/0"	"1/0"	"1/0"	"1/0"	-0.285044188544	1.69969506825	"1/0"	"1/0"	
1496663360180840189	1496663360.18	"1/0"	"1/0"	0.028188274329	1.68808292163	"1/0"	"1/0"	"1/0"	"1/0"	-0.285044188544	1.69969506825	"1/0"	"1/0"	
1496663360301353295	1496663360.3	"1/0"	"1/0"	0.0412630454895	1.679554062	"1/0"	"1/0"	"1/0"	"1/0"	-0.285044188544	1.69969506825	"1/0"	"1/0"	
1496663360381088407	1496663360.38	"1/0"	"1/0"	0.0635432319575	1.67486595443	"1/0"	"1/0"	"1/0"	"1/0"	-0.285044188544	1.69969506825	"1/0"	"1/0"	
1496663360484925166	1496663360.48	"1/0"	"1/0"	0.0909080941421	1.66663712555	"1/0"	"1/0"	"1/0"	"1/0"	-0.285044188544	1.69969506825	"1/0"	"1/0"	
1496663360604957698	1496663360.6	"1/0"	"1/0"	0.11995881113	1.66495427017	"1/0"	"1/0"	"1/0"	"1/0"	-0.285044188544	1.69969506825	"1/0"	"1/0"	
1496663360684392948	1496663360.68	"1/0"	"1/0"	0.121800402763	1.66252600874	"1/0"	"1/0"	"1/0"	"1/0"	-0.285044188544	1.69969506825	"1/0"	"1/0"	
1496663360788858801	1496663360.79	"1/0"	"1/0"	0.126562881607	1.65883009216	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663360869318194	1496663360.87	"1/0"	"1/0"	0.151972937155	1.66424596964	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663360989223719	1496663360.99	"1/0"	"1/0"	0.191257915303	1.67109171693	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663361089345417	1496663361.09	"1/0"	"1/0"	0.253217888248	1.67430182002	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663361170461655	1496663361.17	"1/0"	"1/0"	0.290728971684	1.67446197002	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663361288989172	1496663361.29	"1/0"	"1/0"	0.354104009071	1.6764708364	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663361389155190	1496663361.39	"1/0"	"1/0"	0.411815542802	1.67707948122	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663361469689521	1496663361.47	"1/0"	"1/0"	0.445004466911	1.67586840223	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663361588921468	1496663361.59	"1/0"	"1/0"	0.49329750166	1.6750128955	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663361700039980	1496663361.7	"1/0"	"1/0"	0.522248120065	1.67513522832	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663361778812653	1496663361.78	"1/0"	"1/0"	0.535155997032	1.67448266953	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663361897430339	1496663361.9	"1/0"	"1/0"	0.55124584048	1.67364679301	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663361992812751	1496663361.99	"1/0"	"1/0"	0.556505541576	1.6710597069	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663362073107573	1496663362.07	"1/0"	"1/0"	0.556505541576	1.6710597069	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663362192485224	1496663362.19	"1/0"	"1/0"	0.556505541576	1.6710597069	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663362292314884	1496663362.29	"1/0"	"1/0"	0.556505541576	1.6710597069	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663362372477559	1496663362.37	"1/0"	"1/0"	0.556505541576	1.6710597069	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663362491833790	1496663362.49	"1/0"	"1/0"	0.556505541576	1.6710597069	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663362588024701	1496663362.59	"1/0"	"1/0"	0.556505541576	1.6710597069	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663362668478451	1496663362.67	"1/0"	"1/0"	0.556505541576	1.6710597069	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663362787975048	1496663362.79	"1/0"	"1/0"	0.556505541576	1.6710597069	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496663362891937401	1496663362.89	"1/0"	"1/0"	0.556505541576	1.6710597069	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
