1496663360381088407 1496663360.38 "1/0" "1/0" 0.213543 1.72487 "1/0" "1/0" "1/0" "1/0" -0.135044 1.7497 "1/0" "1/0"
1496663360484925166 1496663360.48 "1/0" "1/0" 0.240908 1.71664 "1/0" "1/0" "1/0" "1/0" -0.135044 1.7497 "1/0" "1/0"
1496663360604957698 1496663360.6 "1/0" "1/0" 0.269959 1.71495 "1/0" "1/0" "1/0" "1/0" -0.135044 1.7497 "1/0" "1/0"
1496663360684392948 1496663360.68 "1/0" "1/0" 0.2718 1.71253 "1/0" "1/0" "1/0" "1/0" -0.135044 1.7497 "1/0" "1/0"
1496663360788858801 1496663360.79 "1/0" "1/0" 0.276563 1.70883 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663360869318194 1496663360.87 "1/0" "1/0" 0.301973 1.71425 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663360989223719 1496663360.99 "1/0" "1/0" 0.341258 1.72109 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663361089345417 1496663361.09 "1/0" "1/0" 0.403218 1.7243 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663361170461655 1496663361.17 "1/0" "1/0" 0.440729 1.72446 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663361288989172 1496663361.29 "1/0" "1/0" 0.504104 1.72647 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663361389155190 1496663361.39 "1/0" "1/0" 0.561816 1.72708 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663361469689521 1496663361.47 "1/0" "1/0" 0.595004 1.72587 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663361588921468 1496663361.59 "1/0" "1/0" 0.643298 1.72501 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663361700039980 1496663361.7 "1/0" "1/0" 0.672248 1.72514 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663361778812653 1496663361.78 "1/0" "1/0" 0.685156 1.72448 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663361897430339 1496663361.9 "1/0" "1/0" 0.701246 1.72365 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663361992812751 1496663361.99 "1/0" "1/0" 0.706506 1.72106 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663362073107573 1496663362.07 "1/0" "1/0" 0.706506 1.72106 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663362192485224 1496663362.19 "1/0" "1/0" 0.706506 1.72106 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663362292314884 1496663362.29 "1/0" "1/0" 0.706506 1.72106 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663362372477559 1496663362.37 "1/0" "1/0" 0.706506 1.72106 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663362491833790 1496663362.49 "1/0" "1/0" 0.706506 1.72106 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663362588024701 1496663362.59 "1/0" "1/0" 0.706506 1.72106 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663362668478451 1496663362.67 "1/0" "1/0" 0.706506 1.72106 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663362787975048 1496663362.79 "1/0" "1/0" 0.706506 1.72106 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
1496663362891937401 1496663362.89 "1/0" "1/0" 0.706506 1.72106 "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0" "1/0"
