1 1497263020.83 1.00505 0.567648 -1.49438 1.76892
1 1497263020.93 1.00734 0.614039 -1.49342 1.76902
1 1497263021.03 1.01599 0.663791 -1.48866 1.76947
1 1497263021.13 1.03106 0.721204 -1.48063 1.77433
1 1497263021.23 1.05634 0.783145 -1.46604 1.77694
1 1497263021.33 1.07858 0.845397 -1.45292 1.76285
1 1497263021.43 1.09026 0.90927 -1.44685 1.77005
1 1497263021.53 1.09657 0.972161 -1.44406 1.83325
1 1497263021.63 1.09429 1.0381 -1.44253 1.77518
1 1497263021.73 1.08797 1.10858 -1.44489 1.77093
1 1497263021.83 1.07596 1.18534 -1.4471 1.75399
1 1497263021.93 1.05358 1.26727 -1.44948 1.76921
1 1497263022.03 1.02858 1.34859 -1.45359 1.74818
1 1497263022.13 1.01362 1.42842 -1.4584 1.75593
1 1497263022.23 1.00302 1.50501 -1.46289 1.75033
1 1497263022.33 1.00341 1.58133 -1.47111 1.74524
1 1497263022.43 1.00693 1.66147 -1.47947 1.76356
1 1497263022.53 1.00662 1.74477 -1.48254 1.8
1 1497263022.63 1.00016 1.82572 -1.48542 1.78012
1 1497263022.73 0.988381 1.90268 -1.48551 1.79018
1 1497263022.83 0.969991 1.97564 -1.48677 1.77698
1 1497263022.93 0.942992 2.04664 -1.48649 1.75542
1 1497263023.03 0.908753 2.11694 -1.48182 1.74993
1 1497263023.13 0.866688 2.18768 -1.4744 1.7426
1 1497263023.23 0.822897 2.25458 -1.46539 1.75401
1 1497263023.33 0.79438 2.31389 -1.45836 1.75562
1 1497263023.43 0.776747 2.36338 -1.4559 1.92148
1 1497263023.53 0.772827 2.40746 -1.4587 1.7507
1 1497263023.63 0.776355 2.45141 -1.45974 1.76107
1 1497263023.73 0.783363 2.49832 -1.4611 1.7619
1 1497263023.83 0.789444 2.54526 -1.46293 1.76747
1 1497263023.93 0.788489 2.588 -1.46747 1.76643
1 1497263024.03 0.777229 2.62544 -1.47499 1.76678
1 1497263024.13 0.757346 2.65633 -1.48417 1.77545
1 1497263024.23 0.735321 2.68093 -1.49323 1.7818
1 1497263024.33 0.70831 2.70185 -1.50255 1.78451
1 1497263024.43 0.67368 2.72047 -1.51079 1.78638
1 1497263024.53 0.62554 2.74025 -1.51863 1.77733
1 1497263024.63 0.569654 2.7632 -1.51933 1.78459
1 1497263024.73 0.515425 2.78806 -1.51879 1.77647
1 1497263024.83 0.470105 2.81429 -1.51698 1.78391
1 1497263024.93 0.445221 2.83821 -1.51087 1.77736
1 1497263025.03 0.431066 2.86058 -1.49619 1.78918
1 1497263025.13 0.423522 2.88158 -1.46684 1.7716
1 1497263025.23 0.413268 2.90323 -1.42183 1.75194
1 1497263025.33 0.401734 2.92108 -1.35903 1.73294
1 1497263025.43 0.378748 2.9358 -1.28354 1.74631
1 1497263025.53 0.351247 2.94661 -1.21528 1.90065
1 1497263025.63 0.309446 2.95624 -1.17049 1.8657
1 1497263025.73 0.261929 2.96464 -1.13883 1.90362
1 1497263025.83 0.214565 2.97312 -1.11811 1.8984
1 1497263025.93 0.174061 2.983 -1.11299 1.72998
1 1497263026.03 0.155356 2.99146 -1.10625 1.73704
1 1497263026.13 0.145574 2.9984 -1.09892 1.74243
1 1497263026.23 0.14379 3.00481 -1.08766 1.73602
1 1497263026.33 0.140688 3.01272 -1.06753 1.72745
1 1497263026.43 0.135677 3.01805 -1.03649 1.75256
