1497260322297564579	1497260322.3	0.352165788768	0.0662181366825	
1497260332934896125	1497260332.93	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.0763152714791	1.81052010478	
1497260333033337767	1497260333.03	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.110616287751	1.8120243557	
1497260333135047282	1497260333.14	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.13943941066	1.81140785039	
1497260333236793901	1497260333.24	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.104156471512	1.8114850019	
1497260333337577857	1497260333.34	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.0634701654142	1.82461421214	
1497260333433190355	1497260333.43	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.04964852969	1.82464537244	
1497260333534618860	1497260333.53	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.0527308699738	1.82279439241	
1497260333636393740	1497260333.64	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.083541622527	1.81789180453	
1497260333738279715	1497260333.74	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.137608280877	1.80851542292	
1497260333838758414	1497260333.84	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.189894463748	1.80211150039	
1497260333936096855	1497260333.94	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.218547059512	1.79908165537	
1497260334039905033	1497260334.04	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.321105817945	1.77948106683	
1497260334138515741	1497260334.14	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	0.394253207634	1.75945992969	
