1496668042345982539 1496668042.35 0.802962 3.702
1496668042544471224 1496668042.54 0.81049 3.702
1496668042544471224 1496668042.54 0.81049 3.702
1496668042712431990 1496668042.71 0.816324 3.748
1496668042844582894 1496668042.84 0.784143 3.702
1496668042844582894 1496668042.84 0.784143 3.702
1496668043012397002 1496668043.01 0.769088 3.702
1496668043144459523 1496668043.14 0.735213 3.702
1496668043144459523 1496668043.14 0.735213 3.702
1496668043312513171 1496668043.31 0.678262 3.657
1496668043444450420 1496668043.44 0.64846 3.571
1496668043444450420 1496668043.44 0.64846 3.571
1496668043444450420 1496668043.44 0.64846 3.571
1496668043444450420 1496668043.44 0.64846 3.571
1496668043444450420 1496668043.44 0.64846 3.571
1496668043444450420 1496668043.44 0.64846 3.571
1496668043444450420 1496668043.44 0.64846 3.571
1496668043444450420 1496668043.44 0.64846 3.571
1496668044044424614 1496668044.04 0.64474 3.371
1496668044176423449 1496668044.18 0.648003 3.333
1496668044176423449 1496668044.18 0.648003 3.333
1496668044344413526 1496668044.34 0.651171 3.26
1496668044644397811 1496668044.64 0.600026 3.091
1496668044644397811 1496668044.64 0.600026 3.091
1496668044776398165 1496668044.78 0.556183 2.936
1496668044812514631 1496668044.81 0.556183 2.936
1496668045076386757 1496668045.08 0.562998 2.796
1496668045076386757 1496668045.08 0.562998 2.796
1496668045212465734 1496668045.21 0.562817 2.692
1496668045344401881 1496668045.34 0.581277 2.619
1496668045344401881 1496668045.34 0.581277 2.619
1496668045512376335 1496668045.51 0.59918 2.527
1496668045644398051 1496668045.64 0.587879 2.419
1496668045644398051 1496668045.64 0.587879 2.419
1496668045780686752 1496668045.78 0.589271 2.359
1496668045944387604 1496668045.94 0.565446 2.246
1496668045944387604 1496668045.94 0.565446 2.246
1496668046080394681 1496668046.08 0.552066 2.159
1496668046212396389 1496668046.21 0.548125 2.077
1496668046381330989 1496668046.38 0.554061 1.987
1496668046381330989 1496668046.38 0.554061 1.987
1496668046512496601 1496668046.51 0.567204 1.917
1496668046680349608 1496668046.68 0.599571 1.838
1496668046680349608 1496668046.68 0.599571 1.838
1496668046812401884 1496668046.81 0.599271 1.753
1496668046944390151 1496668046.94 0.58428 1.686
1496668046944390151 1496668046.94 0.58428 1.686
1496668047112363791 1496668047.11 0.550472 1.623
1496668047244520390 1496668047.24 0.492303 1.574
1496668047244520390 1496668047.24 0.492303 1.574
1496668047380645262 1496668047.38 0.430634 1.536
1496668047544381714 1496668047.54 0.356374 1.491
1496668047544381714 1496668047.54 0.356374 1.491
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668047680334203 1496668047.68 0.298533 1.465
1496668054412332411 1496668054.41 "1/0" "1/0" -0.957926 2.936
1496668054412332411 1496668054.41 "1/0" "1/0" -0.957926 2.936
1496668054412332411 1496668054.41 "1/0" "1/0" -0.957926 2.936
1496668054412332411 1496668054.41 "1/0" "1/0" -0.957926 2.936
1496668054412332411 1496668054.41 "1/0" "1/0" -0.957926 2.936
1496668054412332411 1496668054.41 "1/0" "1/0" -0.957926 2.936
1496668054880353844 1496668054.88 "1/0" "1/0" -1.04337 2.743
1496668054880353844 1496668054.88 "1/0" "1/0" -1.04337 2.743
1496668054880353844 1496668054.88 "1/0" "1/0" -1.04337 2.743
1496668055312335876 1496668055.31 "1/0" "1/0" -1.07495 2.527
1496668055312335876 1496668055.31 "1/0" "1/0" -1.07495 2.527
1496668055348280120 1496668055.35 "1/0" "1/0" -1.06891 2.504
1496668055480332640 1496668055.48 "1/0" "1/0" -1.08342 2.461
1496668055480332640 1496668055.48 "1/0" "1/0" -1.08342 2.461
1496668055648293691 1496668055.65 "1/0" "1/0" -1.09614 2.379
1496668055781011832 1496668055.78 "1/0" "1/0" -1.116 2.32
1496668055781011832 1496668055.78 "1/0" "1/0" -1.116 2.32
1496668056112416404 1496668056.11 "1/0" "1/0" -1.16522 2.176
1496668056280342343 1496668056.28 "1/0" "1/0" -1.17732 2.093
