1496669084608979680	1496669084.61	"1/0"	"1/0"	-0.0995887139915	3.28178100717	
1496669084728161788	1496669084.73	"1/0"	"1/0"	-0.119771774089	3.26630317621	
1496669084807998789	1496669084.81	"1/0"	"1/0"	-0.132811483842	3.24892399719	
1496669084908772948	1496669084.91	"1/0"	"1/0"	-0.14402974242	3.14443389056	
1496669085028771795	1496669085.03	"1/0"	"1/0"	-0.145334126177	3.08517943053	
1496669085108164786	1496669085.11	"1/0"	"1/0"	-0.148407577012	3.04582801566	
1496669085208652431	1496669085.21	"1/0"	"1/0"	-0.148049948363	3.00562553602	
1496669085328442786	1496669085.33	"1/0"	"1/0"	-0.140373447446	2.97323130479	
1496669085407990831	1496669085.41	"1/0"	"1/0"	-0.141550235598	2.92673133263	
1496669085508756172	1496669085.51	"1/0"	"1/0"	-0.153988463328	2.85222055288	
1496669085630292856	1496669085.63	"1/0"	"1/0"	-0.159641044368	2.79849914368	
1496669085708372508	1496669085.71	"1/0"	"1/0"	-0.1626051809	2.75962640091	
1496669085808202753	1496669085.81	"1/0"	"1/0"	-0.161829782639	2.71138113294	
1496669085928577560	1496669085.93	"1/0"	"1/0"	-0.157889558149	2.65910497321	
1496669086008028533	1496669086.01	"1/0"	"1/0"	-0.154688968815	2.61050784937	
1496669086112476235	1496669086.11	"1/0"	"1/0"	-0.157992378566	2.5532549637	
1496669086232547551	1496669086.23	"1/0"	"1/0"	-0.150352158793	2.49528053289	
1496669086315796136	1496669086.32	"1/0"	"1/0"	-0.146340047325	2.45423604077	
1496669086412424787	1496669086.41	"1/0"	"1/0"	-0.143175183881	2.40879054897	
1496669086532745997	1496669086.53	"1/0"	"1/0"	-0.14901431895	2.36210250076	
1496669086611584351	1496669086.61	"1/0"	"1/0"	-0.145260335948	2.33063807964	
1496669086711930907	1496669086.71	"1/0"	"1/0"	-0.130214357854	2.3071427928	
1496669086832280803	1496669086.83	"1/0"	"1/0"	-0.143054215457	2.21147663917	
1496669086912173495	1496669086.91	"1/0"	"1/0"	-0.150182031368	2.16220403423	
1496669087012361805	1496669087.01	"1/0"	"1/0"	-0.154351665563	2.11389041436	
1496669087132859206	1496669087.13	"1/0"	"1/0"	-0.155436169714	2.07189633073	
1496669087212464281	1496669087.21	"1/0"	"1/0"	-0.15481213414	2.03059263712	
1496669087312349529	1496669087.31	"1/0"	"1/0"	-0.166001490503	1.99454325942	
1496669087432541409	1496669087.43	"1/0"	"1/0"	-0.16704006603	1.93218004522	
1496669087511843212	1496669087.51	"1/0"	"1/0"	-0.17148959704	1.89862807339	
1496669087612588417	1496669087.61	"1/0"	"1/0"	-0.179360187604	1.8726097551	
1496669087732743731	1496669087.73	"1/0"	"1/0"	-0.192569119726	1.85448182821	
1496669087812422464	1496669087.81	"1/0"	"1/0"	-0.207279015431	1.83974299282	
1496669087912375374	1496669087.91	"1/0"	"1/0"	-0.235359671469	1.8213071793	
1496669088032570633	1496669088.03	"1/0"	"1/0"	-0.277674029139	1.80056102183	
1496669088111478965	1496669088.11	"1/0"	"1/0"	-0.310581463135	1.78189932231	
1496669088212451317	1496669088.21	"1/0"	"1/0"	-0.35033041077	1.76855030771	
1496669088332528094	1496669088.33	"1/0"	"1/0"	-0.3908031864	1.75718356951	
1496669088412068448	1496669088.41	"1/0"	"1/0"	-0.424457055361	1.74896648555	
1496669088512744525	1496669088.51	"1/0"	"1/0"	-0.471401636361	1.74005363552	
1496669088632844240	1496669088.63	"1/0"	"1/0"	-0.518395981316	1.73030650187	
1496669088712652472	1496669088.71	"1/0"	"1/0"	-0.554012115286	1.72555854065	
1496669088812539744	1496669088.81	"1/0"	"1/0"	-0.581121132299	1.72096363107	
1496669088932687052	1496669088.93	"1/0"	"1/0"	-0.594544204018	1.71850761792	
1496669089012244430	1496669089.01	"1/0"	"1/0"	-0.606349099414	1.71863783962	
1496669089112977181	1496669089.11	"1/0"	"1/0"	-0.620983923743	1.72338852563	
1496669089233050501	1496669089.23	"1/0"	"1/0"	-0.684542843892	1.74840069175	
1496669089312708995	1496669089.31	"1/0"	"1/0"	-0.737824550968	1.76299751007	
1496669089408958127	1496669089.41	"1/0"	"1/0"	-0.809731875817	1.79244572109	
1496669089528139911	1496669089.53	"1/0"	"1/0"	-0.85329402645	1.79115641923	
1496669089608623445	1496669089.61	"1/0"	"1/0"	-0.88867046075	1.8282087494	
1496669089708836023	1496669089.71	"1/0"	"1/0"	-0.93048584792	1.87741499013	
1496669089829461487	1496669089.83	"1/0"	"1/0"	-0.957967893454	1.91414525563	
1496669089908669438	1496669089.91	"1/0"	"1/0"	-0.976065456198	1.9360097695	
1496669090008481245	1496669090.01	"1/0"	"1/0"	-0.999585353543	1.97869999939	
1496669090130007800	1496669090.13	"1/0"	"1/0"	-1.03120634843	2.02414324243	
1496669090208543564	1496669090.21	"1/0"	"1/0"	-1.04664844761	2.04993210825	
1496669090308905997	1496669090.31	"1/0"	"1/0"	-1.06744750908	2.09570935601	
1496669090429247362	1496669090.43	"1/0"	"1/0"	-1.07765622647	2.12998916688	
1496669090508554261	1496669090.51	"1/0"	"1/0"	-1.08104234469	2.15253422043	
1496669090609063173	1496669090.61	"1/0"	"1/0"	-1.0882043158	2.19551497076	
1496669090728347785	1496669090.73	"1/0"	"1/0"	-1.09852180934	2.22928224318	
1496669090808756006	1496669090.81	"1/0"	"1/0"	-1.09514650704	2.27534922385	
1496669090929064031	1496669090.93	"1/0"	"1/0"	-1.09362846193	2.34505847162	
1496669091024644175	1496669091.02	"1/0"	"1/0"	-1.09324483745	2.39795892021	
1496669091104902127	1496669091.1	"1/0"	"1/0"	-1.09454746762	2.43070308645	
1496669091224986079	1496669091.22	"1/0"	"1/0"	-1.09981677429	2.48887824214	
1496669091329065706	1496669091.33	"1/0"	"1/0"	-1.10793017218	2.54412045797	
1496669091408407928	1496669091.41	"1/0"	"1/0"	-1.1126963644	2.57744707416	
1496669091508822935	1496669091.51	"1/0"	"1/0"	-1.12404301401	2.6416283869	
1496669091628125974	1496669091.63	"1/0"	"1/0"	-1.13247000633	2.69844846166	
1496669091708352451	1496669091.71	"1/0"	"1/0"	-1.13666568519	2.73584579064	
1496669091808547438	1496669091.81	"1/0"	"1/0"	-1.14130424746	2.79806968948	
1496669091928414807	1496669091.93	"1/0"	"1/0"	-1.14084141605	2.84704315113	
1496669092008562880	1496669092.01	"1/0"	"1/0"	-1.13782567429	2.87824107096	
1496669092112778855	1496669092.11	"1/0"	"1/0"	-1.14852466967	2.91113109086	
1496669092232849903	1496669092.23	"1/0"	"1/0"	-1.15436916572	2.95185005308	
1496669092312553824	1496669092.31	"1/0"	"1/0"	-1.14752596951	3.00430716664	
1496669092413154576	1496669092.41	"1/0"	"1/0"	-1.14006015759	3.07660559217	
1496669092532697637	1496669092.53	"1/0"	"1/0"	-1.13971657744	3.1326834859	
1496669092612661290	1496669092.61	"1/0"	"1/0"	-1.14068236579	3.16166442864	
1496669092716339927	1496669092.72	"1/0"	"1/0"	-1.14746361677	3.21510383292	
1496669092836897160	1496669092.84	"1/0"	"1/0"	-1.14851713774	3.25140641854	
1496669092916112425	1496669092.92	"1/0"	"1/0"	-1.14894732389	3.27886769363	
1496669093016205049	1496669093.02	"1/0"	"1/0"	-1.15353565144	3.33427461731	
1496669093136936292	1496669093.14	"1/0"	"1/0"	-1.18652709322	3.40934489399	
1496669093216725785	1496669093.22	"1/0"	"1/0"	-1.20843321832	3.4483637995	
1496669093317040267	1496669093.32	"1/0"	"1/0"	-1.22917738627	3.48242876072	
1496669093437299844	1496669093.44	"1/0"	"1/0"	-1.2467404114	3.51166641294	
1496669093516735180	1496669093.52	"1/0"	"1/0"	-1.26163707054	3.53264920666	
1496669093620107092	1496669093.62	"1/0"	"1/0"	-1.28447047436	3.55955302949	
1496669093740656434	1496669093.74	"1/0"	"1/0"	-1.31309355918	3.57341003129	
1496669093820380541	1496669093.82	"1/0"	"1/0"	-1.33426766912	3.58924589501	
1496669093920979673	1496669093.92	"1/0"	"1/0"	-1.36063793418	3.59912594404	
1496669094040278620	1496669094.04	"1/0"	"1/0"	-1.37522012882	3.60622528151	
1496669094120349599	1496669094.12	"1/0"	"1/0"	-1.37896736275	3.61743857554	
1496669094220370097	1496669094.22	"1/0"	"1/0"	-1.38556972573	3.62369661109	
1496669094340442003	1496669094.34	"1/0"	"1/0"	-1.45955153273	3.61345511823	
1496669094422569552	1496669094.42	"1/0"	"1/0"	-1.5383542785	3.60319066267	
1496669094521455603	1496669094.52	"1/0"	"1/0"	-1.60263050675	3.57635567576	
1496669094641221436	1496669094.64	"1/0"	"1/0"	-1.64636435777	3.55514420391	
1496669094720992452	1496669094.72	"1/0"	"1/0"	-1.67552297016	3.54010698137	
1496669094820876110	1496669094.82	"1/0"	"1/0"	-1.7027270193	3.52339695397	
1496669094941608852	1496669094.94	"1/0"	"1/0"	-1.72999275116	3.50857576886	
1496669095021126892	1496669095.02	"1/0"	"1/0"	-1.74766657674	3.4962270371	
1496669095112955228	1496669095.11	"1/0"	"1/0"	-1.78211064591	3.47114297167	
1496669095232847902	1496669095.23	"1/0"	"1/0"	-1.80612449328	3.44623935831	
1496669095313176934	1496669095.31	"1/0"	"1/0"	-1.815955925	3.4239595875	
1496669095432909291	1496669095.43	"1/0"	"1/0"	-1.82783266966	3.38397345709	
1496669095529308564	1496669095.53	"1/0"	"1/0"	-1.83055305071	3.33680544846	
1496669095609296492	1496669095.61	"1/0"	"1/0"	-1.83047259621	3.29633905587	
1496669095729425914	1496669095.73	"1/0"	"1/0"	-1.83074812398	3.22830883478	
1496669095828220845	1496669095.83	"1/0"	"1/0"	-1.83112381026	3.17191006091	
1496669095908804668	1496669095.91	"1/0"	"1/0"	-1.8304316664	3.13988996966	
1496669096028537969	1496669096.03	"1/0"	"1/0"	-1.82927137344	3.0827279051	
1496669096129330998	1496669096.13	"1/0"	"1/0"	-1.82930546238	3.03205226397	
1496669096208315859	1496669096.21	"1/0"	"1/0"	-1.82940955509	2.99758562143	
1496669096328645159	1496669096.33	"1/0"	"1/0"	-1.83044574048	2.9403894796	
1496669096429183482	1496669096.43	"1/0"	"1/0"	-1.82904022672	2.88799935733	
1496669096508472092	1496669096.51	"1/0"	"1/0"	-1.82853576282	2.85944060184	
1496669096628687968	1496669096.63	"1/0"	"1/0"	-1.82812359366	2.81463468319	
1496669096729301423	1496669096.73	"1/0"	"1/0"	-1.824700394	2.78368983137	
1496669096808441658	1496669096.81	"1/0"	"1/0"	-1.82202328838	2.76805913019	
1496669096927903233	1496669096.93	"1/0"	"1/0"	-1.82202328838	2.76805913019	
1496669097028289195	1496669097.03	"1/0"	"1/0"	-1.82202328838	2.76805913019	
1496669097108532191	1496669097.11	"1/0"	"1/0"	-1.82202328838	2.76805913019	
1496669097227828341	1496669097.23	"1/0"	"1/0"	-1.82202328838	2.76805913019	
1496669097324147868	1496669097.32	"1/0"	"1/0"	-1.82202328838	2.76805913019	
1496669097406928356	1496669097.41	"1/0"	"1/0"	-1.82202328838	2.76805913019	
1496669097523866034	1496669097.52	"1/0"	"1/0"	-1.82202328838	2.76805913019	
1496669097623763926	1496669097.62	"1/0"	"1/0"	-1.82202328838	2.76805913019	
1496669097704020566	1496669097.7	"1/0"	"1/0"	-1.82202328838	2.76805913019	
1496669099720838384	1496669099.72	"1/0"	"1/0"	-1.13498878646	1.77264239998	"1/0"	"1/0"	
1496669099840422081	1496669099.84	"1/0"	"1/0"	-1.08987512876	1.76604592736	"1/0"	"1/0"	
1496669099920518719	1496669099.92	"1/0"	"1/0"	-1.05790457477	1.76165418271	"1/0"	"1/0"	
1496669100020765318	1496669100.02	"1/0"	"1/0"	-0.990858551627	1.75137490694	"1/0"	"1/0"	
1496669100140338698	1496669100.14	"1/0"	"1/0"	-0.936060732379	1.7411598254	"1/0"	"1/0"	
1496669100220544171	1496669100.22	"1/0"	"1/0"	-0.867041572848	1.73507998783	"1/0"	"1/0"	
1496669100323226894	1496669100.32	"1/0"	"1/0"	-0.773105546705	1.72123357652	"1/0"	"1/0"	
1496669100441291619	1496669100.44	"1/0"	"1/0"	-0.708450418911	1.71306844851	"1/0"	"1/0"	
1496669100520710281	1496669100.52	"1/0"	"1/0"	-0.670290400741	1.70948855694	"1/0"	"1/0"	
1496669100621424658	1496669100.62	"1/0"	"1/0"	-0.596924322178	1.70822195844	"1/0"	"1/0"	
1496669100740296562	1496669100.74	"1/0"	"1/0"	-0.526326251568	1.71159561942	"1/0"	"1/0"	
1496669100820275959	1496669100.82	"1/0"	"1/0"	-0.476839670765	1.71366884248	"1/0"	"1/0"	
1496669100920961079	1496669100.92	"1/0"	"1/0"	-0.391161377556	1.70243518714	"1/0"	"1/0"	
1496669101041429370	1496669101.04	"1/0"	"1/0"	-0.315847209831	1.71091735977	"1/0"	"1/0"	
1496669101120993756	1496669101.12	"1/0"	"1/0"	-0.275074657618	1.71504039481	"1/0"	"1/0"	
1496669101240582070	1496669101.24	"1/0"	"1/0"	-0.203255779978	1.71931378412	"1/0"	"1/0"	
1496669101332804514	1496669101.33	"1/0"	"1/0"	-0.136194514462	1.72020799575	"1/0"	"1/0"	
1496669101412539415	1496669101.41	"1/0"	"1/0"	-0.0927094802327	1.7215305815	"1/0"	"1/0"	
1496669101532861326	1496669101.53	"1/0"	"1/0"	-0.00951020337758	1.72190911827	"1/0"	"1/0"	
1496669101632641362	1496669101.63	"1/0"	"1/0"	0.0857086296649	1.71495411721	"1/0"	"1/0"	
1496669101712508610	1496669101.71	"1/0"	"1/0"	0.134244625813	1.7107931693	"1/0"	"1/0"	
1496669101832520005	1496669101.83	"1/0"	"1/0"	0.218179515617	1.70298912141	"1/0"	"1/0"	
1496669101932609797	1496669101.93	"1/0"	"1/0"	0.291775672911	1.69477913262	"1/0"	"1/0"	
1496669102012635507	1496669102.01	"1/0"	"1/0"	0.329136554196	1.68948412342	"1/0"	"1/0"	
1496669102132420918	1496669102.13	"1/0"	"1/0"	0.400409863122	1.67604990894	"1/0"	"1/0"	
1496669102237350182	1496669102.24	"1/0"	"1/0"	0.453573652194	1.65848745937	"1/0"	"1/0"	
1496669102316031839	1496669102.32	"1/0"	"1/0"	0.477239931056	1.64883395193	"1/0"	"1/0"	
1496669102436461896	1496669102.44	"1/0"	"1/0"	0.507856299869	1.63183625896	"1/0"	"1/0"	
1496669102536378311	1496669102.54	"1/0"	"1/0"	0.524253809233	1.62520963718	"1/0"	"1/0"	
1496669102615765859	1496669102.62	"1/0"	"1/0"	0.531434412085	1.62272296071	"1/0"	"1/0"	
1496669102736175173	1496669102.74	"1/0"	"1/0"	0.542170763695	1.61900491175	"1/0"	"1/0"	
1496669102835868485	1496669102.84	"1/0"	"1/0"	0.544281323032	1.61827401515	"1/0"	"1/0"	
1496669102919307162	1496669102.92	"1/0"	"1/0"	0.544281323032	1.61827401515	"1/0"	"1/0"	
1496669103015421322	1496669103.02	"1/0"	"1/0"	0.544281323032	1.61827401515	"1/0"	"1/0"	
1496669103135525038	1496669103.14	"1/0"	"1/0"	0.544281323032	1.61827401515	"1/0"	"1/0"	
1496669103215455075	1496669103.22	"1/0"	"1/0"	0.544281323032	1.61827401515	"1/0"	"1/0"	
1496669103335384694	1496669103.34	"1/0"	"1/0"	0.544281323032	1.61827401515	"1/0"	"1/0"	
1496669103435628283	1496669103.44	"1/0"	"1/0"	0.544281323032	1.61827401515	"1/0"	"1/0"	
1496669103515750109	1496669103.52	"1/0"	"1/0"	0.544281323032	1.61827401515	"1/0"	"1/0"	
1496669103635304987	1496669103.64	"1/0"	"1/0"	0.544281323032	1.61827401515	"1/0"	"1/0"	
